CASGEM ID,long,lat,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,County,data_source
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/16/1984,00:00,,,26.7,0.0,26.7,464.78,460.0,438.08,21.92,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,INSTALLED NEW CLOCK,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,10/1/1984,00:00,,,41.5,0.0,41.5,464.78,460.0,423.28,36.72,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/1/1985,00:00,,,37.1,0.0,37.1,464.78,460.0,427.68,32.32,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,10/15/1985,00:00,,,47.3,0.0,47.3,464.78,460.0,417.48,42.52,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/14/1986,00:00,,,30.0,0.0,30.0,464.78,460.0,434.78,25.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,10/1/1986,00:00,,,37.2,0.0,37.2,464.78,460.0,427.58,32.42,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/1/1987,00:00,,,39.3,0.0,39.3,464.78,460.0,425.48,34.52,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/30/1987,00:00,,,51.6,0.0,51.6,464.78,460.0,413.18,46.82,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,Changed batteries on recorder and on clo,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/15/1988,00:00,,,53.6,0.0,53.6,464.78,460.0,411.18,48.82,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/14/1988,00:00,,,52.7,0.0,52.7,464.78,460.0,412.08,47.92,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/5/1989,00:00,,,39.0,0.0,39.0,464.78,460.0,425.78,34.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,10/4/1989,00:00,,,41.5,0.0,41.5,464.78,460.0,423.28,36.72,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/13/1990,00:00,,,38.8,0.0,38.8,464.78,460.0,425.98,34.02,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/24/1990,00:00,,,42.1,0.0,42.1,464.78,460.0,422.68,37.32,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,3/6/1991,00:00,,,35.6,0.0,35.6,464.78,460.0,429.18,30.82,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/20/1991,00:00,,,59.0,0.0,59.0,464.78,460.0,405.78,54.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,3/30/1992,00:00,,,59.0,0.0,59.0,464.78,460.0,405.78,54.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/25/1992,00:00,,,65.0,0.0,65.0,464.78,460.0,399.78,60.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/20/1993,00:00,,,35.1,0.0,35.1,464.78,460.0,429.68,30.32,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/21/1993,00:00,,,40.9,0.0,40.9,464.78,460.0,423.88,36.12,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,3/30/1994,00:00,,,31.0,0.0,31.0,464.78,460.0,433.78,26.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/19/1994,00:00,,,43.7,0.0,43.7,464.78,460.0,421.08,38.92,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/12/1995,00:00,,,23.8,0.0,23.8,464.78,460.0,440.98,19.02,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/25/1995,00:00,,,30.2,0.0,30.2,464.78,460.0,434.58,25.42,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/29/1996,00:00,,,18.4,0.0,18.4,464.78,460.0,446.38,13.62,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/13/1996,00:00,,,29.4,0.0,29.4,464.78,460.0,435.38,24.62,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/15/1997,00:00,,,24.5,0.0,24.5,464.78,460.0,440.28,19.72,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/15/1997,00:00,,,33.3,0.0,33.3,464.78,460.0,431.48,28.52,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/23/1998,00:00,,,17.9,0.0,17.9,464.78,460.0,446.88,13.12,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/21/1998,00:00,,,32.0,0.0,32.0,464.78,460.0,432.78,27.22,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/15/1999,00:00,,,26.3,0.0,26.3,464.78,460.0,438.48,21.52,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/24/1999,00:00,,,32.4,0.0,32.4,464.78,460.0,432.38,27.62,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/25/2000,00:00,,,26.9,0.0,26.9,464.78,460.0,437.88,22.12,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/29/2000,00:00,,,32.2,0.0,32.2,464.78,460.0,432.58,27.42,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/4/2001,00:00,,,31.2,0.0,31.2,464.78,460.0,433.58,26.42,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/18/2001,00:00,,,43.1,0.0,43.1,464.78,460.0,421.68,38.32,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,LOGGER=0.23,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/8/2002,00:00,,,36.6,0.0,36.6,464.78,460.0,428.18,31.82,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,tdw=11.2,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/24/2002,00:00,,,37.5,0.0,37.5,464.78,460.0,427.28,32.72,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/16/2003,00:00,,,31.1,0.0,31.1,464.78,460.0,433.68,26.32,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/23/2003,00:00,,,37.7,0.0,37.7,464.78,460.0,427.08,32.92,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/14/2004,00:00,,,29.5,0.0,29.5,464.78,460.0,435.28,24.72,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/15/2004,00:00,,,39.5,0.0,39.5,464.78,460.0,425.28,34.72,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/20/2005,00:00,,,24.9,0.0,24.9,464.78,460.0,439.88,20.12,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/22/2005,00:00,,,32.2,0.0,32.2,464.78,460.0,432.58,27.42,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,5/12/2006,00:00,,,24.45,0.0,24.45,464.78,460.0,440.33,19.67,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/12/2006,00:00,,,34.54,0.0,34.54,464.78,460.0,430.24,29.76,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,rr=427.44' 30% battery (Li),Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/17/2007,00:00,,,31.62,0.0,31.62,464.78,460.0,433.16,26.84,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=421.19 reset to 430.20,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/27/2007,00:00,,,45.42,0.0,45.42,464.78,460.0,419.36,40.64,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=416.41 Needs cap,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/17/2008,00:00,,,34.27,0.0,34.27,464.78,460.0,430.51,29.49,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=427.53  Changed probe clock from 1500 to 1400,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,10/2/2008,00:00,,,48.26,0.0,48.26,464.78,460.0,416.52,43.48,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=413.55,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/14/2009,00:00,,,39.57,0.0,39.57,464.78,460.0,425.21,34.79,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=424.87 Time changed to 9:12,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/14/2009,00:00,,,48.11,0.0,48.11,464.78,460.0,416.67,43.33,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,DTW=48.12 at 3:11. restarted log 3:12,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,5/7/2010,00:00,,,32.6,0.0,32.6,464.78,460.0,432.18,27.82,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=431.46 changed to 432.18. Time changed 1130 to,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/28/2010,00:00,,,38.96,0.0,38.96,464.78,460.0,425.82,34.18,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=425.84 time 1016,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,4/26/2011,00:00,,,28.88,0.0,28.88,464.78,460.0,435.9,24.1,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,meas 435.9 RR elev 435.88,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,9/26/2011,00:00,,,35.44,0.0,35.44,464.78,460.0,429.34,30.66,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=429.40 test started RR-10:45,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,5/15/2012,00:00,,,38.08,0.0,38.08,464.78,460.0,426.7,33.3,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=426.63 change to 426.70. Test start@1100,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376848N1217787W001,121.787,37.6848,3S/2E  8K 2,10/9/2012,00:00,,,42.43,0.0,42.43,464.78,460.0,422.35,37.65,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,RR=422.48 chnge to 422.35 Test start@915,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,9/15/2009,00:00,,,85.65,0.0,85.65,477.25,475.4,391.6,83.8,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,5/7/2010,00:00,,,57.99,0.0,57.99,477.25,475.4,419.26,56.14,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,9/28/2010,00:00,,,69.55,0.0,69.55,477.25,475.4,407.7,67.7,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,4/26/2011,00:00,,,51.77,0.0,51.77,477.25,475.4,425.48,49.92,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,51.77,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,9/28/2011,00:00,,,63.38,0.0,63.38,477.25,475.4,413.87,61.53,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,5/17/2012,00:00,,,72.18,0.0,72.18,477.25,475.4,405.07,70.33,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376892N1217724W001,121.724,37.6892,3S/2E  8H 3,10/10/2012,00:00,,,80.77,0.0,80.77,477.25,475.4,396.48,78.92,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/23/1998,00:00,,,61.0,0.0,61.0,371.62,370.0,310.62,59.38,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/29/1998,00:00,,,66.4,0.0,66.4,371.62,370.0,305.22,64.78,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/15/1999,00:00,,,68.6,0.0,68.6,371.62,370.0,303.02,66.98,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/16/1999,00:00,,,74.4,0.0,74.4,371.62,370.0,297.22,72.78,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/21/2000,00:00,,,68.0,0.0,68.0,371.62,370.0,303.62,66.38,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/28/2000,00:00,,,73.4,0.0,73.4,371.62,370.0,298.22,71.78,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/3/2001,00:00,,,77.1,0.0,77.1,371.62,370.0,294.52,75.48,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/13/2001,00:00,,,89.2,0.0,89.2,371.62,370.0,282.42,87.58,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/12/2002,00:00,,,82.9,0.0,82.9,371.62,370.0,288.72,81.28,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/26/2002,00:00,,,86.0,0.0,86.0,371.62,370.0,285.62,84.38,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/22/2003,00:00,,,64.9,0.0,64.9,371.62,370.0,306.72,63.28,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/24/2003,00:00,,,64.4,0.0,64.4,371.62,370.0,307.22,62.78,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/16/2004,00:00,,,55.4,0.0,55.4,371.62,370.0,316.22,53.78,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/16/2004,00:00,,,70.8,0.0,70.8,371.62,370.0,300.82,69.18,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,4/15/2005,00:00,,,55.1,0.0,55.1,371.62,370.0,316.52,53.48,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,9/22/2005,00:00,,,50.6,0.0,50.6,371.62,370.0,321.02,48.98,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
376899N1218298W001,121.298,37.6899,3S/1E 11G 1,5/10/2006,00:00,,,40.2,0.0,40.2,371.62,370.0,331.42,38.58,ES - Electric sounder measurement,0.1 Ft,Zone 7 Water Agency,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
