CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Tulare_01.01.2003-06.21.2013
358056N1192059W001,,1/4/2005,00:00,7 - Special/Other,,,,,369.670,368.670,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/30/2012,00:00,,9 - Acoustical sounder,434.000,0.000,434.000,530.220,529.720,96.220,433.500,AS - Acoustic or sonic sounder,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/30/2003,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/30/2003,00:00,1 - Pumping,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/29/2004,00:00,2 - Pump house locked,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,11/25/2004,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/27/2005,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/17/2005,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/9/2006,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/8/2007,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/15/2007,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/29/2008,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/6/2008,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/15/2009,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/20/2006,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/11/2010,00:00,2 - Pump house locked,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,11/5/2009,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/25/2010,00:00,,9 - Acoustical sounder,480.000,0.000,480.000,530.220,529.720,50.220,479.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/10/2011,00:00,9 - Temporarily inaccessible,,,,,530.220,529.720,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/17/2011,00:00,,9 - Acoustical sounder,463.000,0.000,463.000,530.220,529.720,67.220,462.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,10/8/2012,00:00,,9 - Acoustical sounder,505.000,0.000,505.000,530.220,529.720,25.220,504.500,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1190803W001,24S27E29P001M,1/16/2013,12:00,,9 - Acoustical sounder,457.000,0.000,457.000,530.220,529.720,73.220,456.500,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,1/4/2004,00:00,,,120.000,0.000,120.000,330.660,329.660,210.660,119.000,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,1/4/2005,00:00,9 - Temporarily inaccessible,,,,,330.660,329.660,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,3/30/2006,00:00,,,82.000,0.000,82.000,330.660,329.660,248.660,81.000,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,3/27/2007,00:00,1 - Pumping,,,,,330.660,329.660,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,5/7/2008,00:00,1 - Pumping,,,,,330.660,329.660,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,11/4/2006,00:00,,,124.000,0.000,124.000,330.660,329.660,206.660,123.000,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358086N1192326W001,,9/23/2009,00:00,,,166.000,0.000,166.000,330.660,329.660,164.660,165.000,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,1/24/2012,12:00,,,62.300,0.000,62.300,253.640,251.640,191.340,60.300,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,3/10/2003,00:00,,9 - Acoustical sounder,54.000,0.000,54.000,253.640,251.640,199.640,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,3/10/2004,00:00,,,53.000,0.000,53.000,253.640,251.640,200.640,51.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/24/2005,00:00,,,52.700,0.000,52.700,253.640,251.640,200.940,50.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/15/2006,00:00,,,53.300,0.000,53.300,253.640,251.640,200.340,51.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,10/12/2006,00:00,,,55.100,0.000,55.100,253.640,251.640,198.540,53.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/21/2007,00:00,,,55.900,0.000,55.900,253.640,251.640,197.740,53.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/28/2008,00:00,,,55.300,0.000,55.300,253.640,251.640,198.340,53.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,10/22/2008,00:00,,,74.100,0.000,74.100,253.640,251.640,179.540,72.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/24/2009,00:00,,,68.100,0.000,68.100,253.640,251.640,185.540,66.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,10/8/2009,00:00,,,59.300,0.000,59.300,253.640,251.640,194.340,57.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,3/29/2010,00:00,,,59.600,0.000,59.600,253.640,251.640,194.040,57.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,10/12/2010,00:00,,,64.300,0.000,64.300,253.640,251.640,189.340,62.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/8/2011,00:00,,,61.900,0.000,61.900,253.640,251.640,191.740,59.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,10/11/2011,00:00,,,63.000,0.000,63.000,253.640,251.640,190.640,61.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358103N1193251W001,,2/20/2013,12:00,,,65.200,0.000,65.200,253.640,251.640,188.440,63.200,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/30/2012,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,CASGEM,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/30/2003,00:00,7 - Special/Other,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/30/2003,00:00,7 - Special/Other,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/29/2004,00:00,7 - Special/Other,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,11/25/2004,00:00,7 - Special/Other,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/27/2005,00:00,7 - Special/Other,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,0,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/17/2005,00:00,6 - Well has been destroyed,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/9/2006,00:00,9 - Temporarily inaccessible,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/8/2007,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/15/2007,00:00,9 - Temporarily inaccessible,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/29/2008,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/6/2008,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/15/2009,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/16/2006,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,7,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/11/2010,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/26/2009,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/25/2010,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/10/2011,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/17/2011,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,10/8/2012,00:00,0 - Measurement Discontinued,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358125N1191209W001,24S26E25G001M,1/16/2013,12:00,7 - Special/Other,,,,,477.700,477.700,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358128N1191437W001,,1/4/2005,00:00,7 - Special/Other,,,,,447.690,447.190,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,1/24/2012,12:00,,,81.100,0.000,81.100,259.640,258.640,178.540,80.100,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,3/10/2003,00:00,,9 - Acoustical sounder,66.000,0.000,66.000,259.640,258.640,193.640,65.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,3/10/2004,00:00,,,68.000,0.000,68.000,259.640,258.640,191.640,67.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/24/2005,00:00,,9 - Acoustical sounder,68.000,0.000,68.000,259.640,258.640,191.640,67.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/15/2006,00:00,,,67.600,0.000,67.600,259.640,258.640,192.040,66.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,10/12/2006,00:00,9 - Temporarily inaccessible,,,,,259.640,258.640,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/21/2007,00:00,,,69.300,0.000,69.300,259.640,258.640,190.340,68.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/28/2008,00:00,,,74.700,0.000,74.700,259.640,258.640,184.940,73.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,10/22/2008,00:00,,,87.300,0.000,87.300,259.640,258.640,172.340,86.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/24/2009,00:00,,,83.900,0.000,83.900,259.640,258.640,175.740,82.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,10/8/2009,00:00,9 - Temporarily inaccessible,,,,,259.640,258.640,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,3/29/2010,00:00,,,84.700,0.000,84.700,259.640,258.640,174.940,83.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,10/12/2010,00:00,,,87.100,0.000,87.100,259.640,258.640,172.540,86.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/8/2011,00:00,,,80.000,0.000,80.000,259.640,258.640,179.640,79.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,10/11/2011,00:00,,,81.800,0.000,81.800,259.640,258.640,177.840,80.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358192N1193178W001,,2/20/2013,12:00,7 - Special/Other,,,,,259.640,258.640,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1193931W001,,1/23/2003,00:00,2 - Pump house locked,,,,,220.640,220.640,,,,,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1193931W001,,10/3/2003,00:00,2 - Pump house locked,,,,,220.640,220.640,,,,,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1193931W001,,1/24/2007,00:00,,,80.500,0.000,80.500,220.640,220.640,140.140,80.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1193931W001,,2/19/2008,00:00,,,123.800,0.000,123.800,220.640,220.640,96.840,123.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1193931W001,,10/5/2006,00:00,,,98.500,0.000,98.500,220.640,220.640,122.140,98.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,1/24/2012,12:00,,9 - Acoustical sounder,231.000,0.000,231.000,212.640,211.640,-18.360,230.000,UNK - Unknown,0.1 Ft,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,3/10/2003,00:00,1 - Pumping,,,,,212.640,211.640,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,3/10/2004,00:00,,,215.000,0.000,215.000,212.640,211.640,-2.360,214.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,3/15/2005,00:00,,9 - Acoustical sounder,214.000,0.000,214.000,212.640,211.640,-1.360,213.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,2/15/2006,00:00,,9 - Acoustical sounder,182.000,0.000,182.000,212.640,211.640,30.640,181.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,10/12/2006,00:00,,9 - Acoustical sounder,200.000,0.000,200.000,212.640,211.640,12.640,199.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,2/21/2007,00:00,,9 - Acoustical sounder,193.000,0.000,193.000,212.640,211.640,19.640,192.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,3/5/2008,00:00,,9 - Acoustical sounder,256.000,0.000,256.000,212.640,211.640,-43.360,255.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,10/22/2008,00:00,,9 - Acoustical sounder,319.000,0.000,319.000,212.640,211.640,-106.360,318.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,2/24/2009,00:00,1 - Pumping,,,,,212.640,211.640,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,10/8/2009,00:00,,9 - Acoustical sounder,333.000,0.000,333.000,212.640,211.640,-120.360,332.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,3/29/2010,00:00,,9 - Acoustical sounder,293.000,0.000,293.000,212.640,211.640,-80.360,292.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,10/12/2010,00:00,,9 - Acoustical sounder,307.000,0.000,307.000,212.640,211.640,-94.360,306.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,2/8/2011,00:00,,9 - Acoustical sounder,239.000,0.000,239.000,212.640,211.640,-26.360,238.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,10/11/2011,00:00,,,270.000,0.000,270.000,212.640,211.640,-57.360,269.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358194N1194649W002,,2/20/2013,12:00,7 - Special/Other,,,,,212.640,211.640,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358197N1192862W001,,1/23/2003,00:00,,,78.500,0.000,78.500,282.650,281.650,204.150,77.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358197N1192995W001,,1/23/2003,00:00,2 - Pump house locked,,,,,270.650,270.150,,,,,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358197N1192995W001,,10/2/2003,00:00,2 - Pump house locked,,,,,270.650,270.150,,,,,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358197N1192995W001,,10/5/2006,00:00,6 - Well has been destroyed,,,,,270.650,270.150,,,,,Bureau of Reclamation,Voluntary,,Tulare_01.01.2003-06.21.2013
358200N1190473W001,24S27E22P001M,10/17/2012,00:00,,,444.000,0.000,444.000,601.730,601.730,157.730,444.000,AS - Acoustic or sonic sounder,1 Ft,Kern-Tulare Wate District,CASGEM,,Tulare_01.01.2003-06.21.2013
358200N1192773W001,,1/4/2004,00:00,,,119.000,0.000,119.000,288.150,286.650,169.150,117.500,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358200N1192773W001,,1/4/2005,00:00,9 - Temporarily inaccessible,,,,,288.150,286.650,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358200N1192773W001,,3/30/2006,00:00,2 - Pump house locked,,,,,288.150,286.650,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358200N1192773W001,,3/27/2007,00:00,1 - Pumping,,,,,288.150,286.650,,,,,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358200N1192773W001,,5/7/2008,00:00,,,103.000,0.000,103.000,288.150,286.650,185.150,101.500,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358200N1192773W001,,11/6/2006,00:00,,,84.000,0.000,84.000,288.150,286.650,204.150,82.500,UNK - Unknown,Unknown,Delano Earlimart ID,Voluntary,,Tulare_01.01.2003-06.21.2013
358231N1190731W001,24S27E20J001M,1/30/2012,00:00,,9 - Acoustical sounder,280.000,0.000,280.000,441.000,441.000,161.000,280.000,AS - Acoustic or sonic sounder,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358231N1190731W001,24S27E20J001M,10/10/2012,00:00,,9 - Acoustical sounder,287.000,0.000,287.000,541.720,541.720,254.720,287.000,UNK - Unknown,0.1 Ft,Department of Water Resources,CASGEM,,Tulare_01.01.2003-06.21.2013
358231N1190731W001,24S27E20J001M,1/16/2013,12:00,,,293.600,0.000,293.600,541.720,541.720,248.120,293.600,UNK - Unknown,0.1 Ft,Department of Water Resources,CASGEM,,Tulare_01.01.2003-06.21.2013
358231N1190731W001,24S27E20J001M,11/10/2011,13:30,,,450.000,450.000,0.000,441.000,441.000,441.000,0.000,AS - Acoustic or sonic sounder,1 Ft,Kern-Tulare Wate District,CASGEM,,Tulare_01.01.2003-06.21.2013
358231N1190820W001,24S27E20P001M,1/30/2012,00:00,,9 - Acoustical sounder,406.000,0.000,406.000,523.710,522.710,117.710,405.000,AS - Acoustic or sonic sounder,Unknown,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358231N1190820W001,24S27E20P001M,1/30/2003,00:00,9 - Temporarily inaccessible,,,,,523.710,522.710,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
358231N1190820W001,24S27E20P001M,10/30/2003,00:00,2 - Pump house locked,,,,,523.710,522.710,,,,,Department of Water Resources,Voluntary,,Tulare_01.01.2003-06.21.2013
