CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments
369952N1208191W001,11S11E07D001M,4/21/2008,00:00,,,4.400,0.000,4.400,129.610,128.610,125.210,3.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369952N1208191W001,11S11E07D001M,3/16/2009,00:00,,,8.000,0.000,8.000,129.610,128.610,121.610,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369952N1208191W001,11S11E07D001M,11/12/2008,00:00,,,7.400,0.000,7.400,129.610,128.610,122.210,6.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369952N1208191W001,11S11E07D001M,11/23/2009,00:00,,,7.600,0.000,7.600,129.610,128.610,122.010,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369952N1208191W001,11S11E07D001M,3/16/2010,00:00,,,6.200,0.000,6.200,129.610,128.610,123.410,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369952N1208191W001,11S11E07D001M,4/26/2010,00:00,,,6.800,0.000,6.800,129.610,128.610,122.810,5.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369980N1208852W001,,4/21/2008,00:00,,,68.000,0.000,68.000,188.850,188.850,120.850,68.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369980N1208852W001,,3/17/2009,00:00,,,75.400,0.000,75.400,188.850,188.850,113.450,75.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369980N1208852W001,,11/13/2008,00:00,,,76.900,0.000,76.900,188.850,188.850,111.950,76.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369980N1208852W001,,3/16/2010,00:00,,,79.400,0.000,79.400,188.850,188.850,109.450,79.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1207813W001,,3/25/2008,00:00,,,4.800,0.000,4.800,107.440,107.440,102.640,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1207813W001,,3/19/2009,00:00,,,7.000,0.000,7.000,107.440,107.440,100.440,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1207813W001,,11/12/2008,00:00,,,8.900,0.000,8.900,107.440,107.440,98.540,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1207813W001,,11/24/2009,00:00,,,14.100,0.000,14.100,107.440,107.440,93.340,14.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1207813W001,,3/24/2010,00:00,,,4.000,0.000,4.000,107.440,107.440,103.440,4.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1208671W001,,4/21/2008,00:00,,,44.000,0.000,44.000,170.810,169.810,126.810,43.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1208671W001,,3/17/2009,00:00,1 - Pumping,,,,,170.810,169.810,,,,,Department of Water Resources,Voluntary,
369982N1208671W001,,11/13/2008,00:00,,,47.100,0.000,47.100,170.810,169.810,123.710,46.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369982N1208671W001,,3/16/2010,00:00,1 - Pumping,,,,,170.810,169.810,,,,,Department of Water Resources,Voluntary,
369982N1208941W001,,4/21/2008,00:00,0 - Measurement Discontinued,,,,,198.270,197.870,,,,,Department of Water Resources,Voluntary,
369982N1208941W001,,3/17/2009,00:00,0 - Measurement Discontinued,,,,,198.270,197.870,,,,,Department of Water Resources,Voluntary,
369982N1208941W001,,3/16/2010,00:00,6 - Well has been destroyed,,,,,198.270,197.870,,,,,Department of Water Resources,Voluntary,
369985N1208766W001,,3/25/2008,00:00,,,58.000,0.000,58.000,175.730,175.630,117.730,57.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369985N1208766W001,,3/19/2009,00:00,,,58.000,0.000,58.000,175.730,175.630,117.730,57.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369985N1208766W001,,11/14/2008,00:00,,,59.700,0.000,59.700,175.730,175.630,116.030,59.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369985N1208766W001,,3/24/2010,00:00,1 - Pumping,,,,,175.730,175.630,,,,,Department of Water Resources,Voluntary,
369985N1208863W001,,4/21/2008,00:00,,,68.400,0.000,68.400,192.150,191.350,123.750,67.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369985N1208863W001,,3/17/2009,00:00,,,83.000,0.000,83.000,192.150,191.350,109.150,82.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369985N1208863W001,,11/13/2008,00:00,,,78.900,0.000,78.900,192.150,191.350,113.250,78.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
