CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/2/2008,00:00,,,17.000,0.000,17.000,37.230,37.230,20.230,17.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/24/2008,00:00,,,25.200,0.000,25.200,37.230,37.230,12.030,25.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/10/2009,00:00,,,17.500,0.000,17.500,37.230,37.230,19.730,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/28/2009,00:00,,,27.100,0.000,27.100,37.230,37.230,10.130,27.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/29/2010,00:00,,1 - Pumping,18.200,0.000,18.200,37.230,37.230,19.030,18.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/26/2010,00:00,,,24.800,0.000,24.800,37.230,37.230,12.430,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,4/14/2011,00:00,,,12.300,0.000,12.300,37.230,37.230,24.930,12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,10/20/2011,00:00,,,24.700,0.000,24.700,37.230,37.230,12.530,24.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405762N1242027W001,02N01W08B001H,3/26/2013,00:00,,,18.000,-0.900,18.900,37.230,37.230,18.330,18.900,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/20/2011,00:00,,,22.000,0.000,22.000,31.220,30.220,9.220,21.000,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/20/2012,00:00,4 - Can't get tape in casing,,,,,31.220,30.220,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/31/2012,00:00,,,24.000,1.700,22.300,31.220,30.220,8.920,21.300,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/18/1986,00:00,,,15.200,0.000,15.200,31.220,30.220,16.020,14.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/22/1986,00:00,,,21.900,0.000,21.900,31.220,30.220,9.320,20.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/1/1987,00:00,,,17.300,0.000,17.300,31.220,30.220,13.920,16.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/28/1987,00:00,,,22.700,0.000,22.700,31.220,30.220,8.520,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/16/1988,00:00,,,19.400,0.000,19.400,31.220,30.220,11.820,18.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,11/2/1988,00:00,,,22.800,0.000,22.800,31.220,30.220,8.420,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/15/1989,00:00,,,16.700,0.000,16.700,31.220,30.220,14.520,15.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/25/1989,00:00,,,22.300,0.000,22.300,31.220,30.220,8.920,21.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/14/1990,00:00,,,18.500,0.000,18.500,31.220,30.220,12.720,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/25/1990,00:00,9 - Temporarily inaccessible,,,,,31.220,30.220,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/28/1991,00:00,,,18.800,0.000,18.800,31.220,30.220,12.420,17.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/28/1991,00:00,,,22.900,0.000,22.900,31.220,30.220,8.320,21.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/25/1992,00:00,,,18.900,0.000,18.900,31.220,30.220,12.320,17.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/21/1992,00:00,,,22.700,0.000,22.700,31.220,30.220,8.520,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/31/1993,00:00,,,17.000,0.000,17.000,31.220,30.220,14.220,16.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/26/1993,00:00,,,22.400,0.000,22.400,31.220,30.220,8.820,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/31/1994,00:00,,,18.600,0.000,18.600,31.220,30.220,12.620,17.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/5/1995,00:00,,,15.600,0.000,15.600,31.220,30.220,15.620,14.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/25/1995,00:00,,,22.400,0.000,22.400,31.220,30.220,8.820,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/21/1996,00:00,,,16.400,0.000,16.400,31.220,30.220,14.820,15.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,11/6/1996,00:00,,,22.600,0.000,22.600,31.220,30.220,8.620,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/19/1997,00:00,,,17.600,0.000,17.600,31.220,30.220,13.620,16.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/28/1997,00:00,,,22.100,0.000,22.100,31.220,30.220,9.120,21.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/19/1998,00:00,,,15.900,0.000,15.900,31.220,30.220,15.320,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/27/1998,00:00,,,22.100,0.000,22.100,31.220,30.220,9.120,21.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/27/1999,00:00,,,22.500,0.000,22.500,31.220,30.220,8.720,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/17/1999,00:00,,,15.400,0.000,15.400,31.220,30.220,15.820,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/15/2000,00:00,,,15.600,0.000,15.600,31.220,30.220,15.620,14.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/10/2000,00:00,,,23.400,0.000,23.400,31.220,30.220,7.820,22.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/27/2001,00:00,,,18.700,0.000,18.700,31.220,30.220,12.520,17.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/23/2001,00:00,,,23.000,0.000,23.000,31.220,30.220,8.220,22.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/26/2002,00:00,,,17.000,0.000,17.000,31.220,30.220,14.220,16.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/22/2002,00:00,,4 - Pumped recently,24.600,0.000,24.600,31.220,30.220,6.620,23.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/19/2003,00:00,,,16.600,0.000,16.600,31.220,30.220,14.620,15.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/29/2003,00:00,,,22.200,0.000,22.200,31.220,30.220,9.020,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/8/2004,00:00,,,17.500,0.000,17.500,31.220,30.220,13.720,16.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/14/2004,00:00,,,22.800,0.000,22.800,31.220,30.220,8.420,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/7/2005,00:00,,,15.800,0.000,15.800,31.220,30.220,15.420,14.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/14/2005,00:00,,,22.300,0.000,22.300,31.220,30.220,8.920,21.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,5/4/2006,00:00,,,16.000,0.000,16.000,31.220,30.220,15.220,15.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/13/2006,00:00,,,22.800,0.000,22.800,31.220,30.220,8.420,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/29/2007,00:00,,,16.100,0.000,16.100,31.220,30.220,15.120,15.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/24/2007,00:00,,,22.500,0.000,22.500,31.220,30.220,8.720,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/2/2008,00:00,,,18.000,0.000,18.000,31.220,30.220,13.220,17.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/24/2008,00:00,,,22.800,0.000,22.800,31.220,30.220,8.420,21.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/10/2009,00:00,,,17.900,0.000,17.900,31.220,30.220,13.320,16.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/28/2009,00:00,,,22.400,0.000,22.400,31.220,30.220,8.820,21.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/29/2010,00:00,,,16.900,0.000,16.900,31.220,30.220,14.320,15.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/26/2010,00:00,,,21.900,0.000,21.900,31.220,30.220,9.320,20.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,4/14/2011,00:00,,,15.700,0.000,15.700,31.220,30.220,15.520,14.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,10/20/2011,00:00,,,22.000,0.000,22.000,31.220,30.220,9.220,21.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405860N1242638W001,02N02W02G001H,3/26/2013,00:00,,,21.000,2.400,18.600,31.220,30.220,12.620,17.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/20/2011,00:00,9 - Temporarily inaccessible,,,,,57.230,56.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/20/2012,00:00,,,32.690,0.000,32.690,57.230,56.230,24.540,31.690,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/31/2012,00:00,,,33.000,-0.600,33.600,57.230,56.230,23.630,32.600,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/15/1986,00:00,,,32.000,0.000,32.000,57.230,56.230,25.230,31.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/22/1986,00:00,,,37.100,0.000,37.100,57.230,56.230,20.130,36.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/2/1987,00:00,,,34.200,0.000,34.200,57.230,56.230,23.030,33.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/28/1987,00:00,,,39.000,0.000,39.000,57.230,56.230,18.230,38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/16/1988,00:00,,,36.400,0.000,36.400,57.230,56.230,20.830,35.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,11/2/1988,00:00,,,39.800,0.000,39.800,57.230,56.230,17.430,38.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/15/1989,00:00,,,33.300,0.000,33.300,57.230,56.230,23.930,32.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/25/1989,00:00,2 - Pump house locked,,,,,57.230,56.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/26/1989,00:00,,,39.000,0.000,39.000,57.230,56.230,18.230,38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/14/1990,00:00,,,36.200,0.000,36.200,57.230,56.230,21.030,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/25/1990,00:00,,,39.700,0.000,39.700,57.230,56.230,17.530,38.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/28/1991,00:00,,,36.800,0.000,36.800,57.230,56.230,20.430,35.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/28/1991,00:00,,,40.400,0.000,40.400,57.230,56.230,16.830,39.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/27/1992,00:00,,,36.800,0.000,36.800,57.230,56.230,20.430,35.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/22/1992,00:00,9 - Temporarily inaccessible,,,,,57.230,56.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/31/1993,00:00,,,33.800,0.000,33.800,57.230,56.230,23.430,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/27/1993,00:00,,,38.300,0.000,38.300,57.230,56.230,18.930,37.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/31/1994,00:00,,,36.000,0.000,36.000,57.230,56.230,21.230,35.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/6/1995,00:00,,,32.400,0.000,32.400,57.230,56.230,24.830,31.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/25/1995,00:00,2 - Pump house locked,,,,,57.230,56.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/21/1996,00:00,,,32.800,0.000,32.800,57.230,56.230,24.430,31.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,11/6/1996,00:00,,,37.800,0.000,37.800,57.230,56.230,19.430,36.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/19/1997,00:00,,,32.900,0.000,32.900,57.230,56.230,24.330,31.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/28/1997,00:00,,,36.600,0.000,36.600,57.230,56.230,20.630,35.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/19/1998,00:00,,,31.600,0.000,31.600,57.230,56.230,25.630,30.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/27/1998,00:00,,,36.100,0.000,36.100,57.230,56.230,21.130,35.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/17/1999,00:00,,,31.800,0.000,31.800,57.230,56.230,25.430,30.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/27/1999,00:00,,,36.600,0.000,36.600,57.230,56.230,20.630,35.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/15/2000,00:00,,,32.500,0.000,32.500,57.230,56.230,24.730,31.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/10/2000,00:00,,,36.000,0.000,36.000,57.230,56.230,21.230,35.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/29/2001,00:00,,,34.600,0.000,34.600,57.230,56.230,22.630,33.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/23/2001,00:00,,,37.300,0.000,37.300,57.230,56.230,19.930,36.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/26/2002,00:00,,,33.500,0.000,33.500,57.230,56.230,23.730,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/22/2002,00:00,,,37.200,0.000,37.200,57.230,56.230,20.030,36.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/19/2003,00:00,,,32.600,0.000,32.600,57.230,56.230,24.630,31.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/29/2003,00:00,,,36.300,0.000,36.300,57.230,56.230,20.930,35.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/8/2004,00:00,,,33.300,0.000,33.300,57.230,56.230,23.930,32.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/14/2004,00:00,,,36.800,0.000,36.800,57.230,56.230,20.430,35.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/7/2005,00:00,,,32.700,0.000,32.700,57.230,56.230,24.530,31.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/14/2005,00:00,,,36.200,0.000,36.200,57.230,56.230,21.030,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,5/4/2006,00:00,,,31.300,0.000,31.300,57.230,56.230,25.930,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/13/2006,00:00,,,35.700,0.000,35.700,57.230,56.230,21.530,34.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/29/2007,00:00,,,33.100,0.000,33.100,57.230,56.230,24.130,32.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/24/2007,00:00,,,35.600,0.000,35.600,57.230,56.230,21.630,34.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/2/2008,00:00,,,33.200,0.000,33.200,57.230,56.230,24.030,32.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/24/2008,00:00,,,36.100,0.000,36.100,57.230,56.230,21.130,35.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/10/2009,00:00,,,33.800,0.000,33.800,57.230,56.230,23.430,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/28/2009,00:00,,,36.200,0.000,36.200,57.230,56.230,21.030,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/29/2010,00:00,,,34.900,0.000,34.900,57.230,56.230,22.330,33.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/26/2010,00:00,,,36.700,0.000,36.700,57.230,56.230,20.530,35.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,4/14/2011,00:00,,,32.520,0.000,32.520,57.230,56.230,24.710,31.520,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,10/20/2011,00:00,9 - Temporarily inaccessible,,,,,57.230,56.230,,,,,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405964N1241600W001,03N01W34J001H,3/26/2013,00:00,,,33.900,0.000,33.900,57.230,56.230,23.330,32.900,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/20/2011,00:00,,,10.300,0.000,10.300,17.210,16.210,6.910,9.300,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,4/20/2012,00:00,,,6.000,2.300,3.700,17.210,16.210,13.510,2.700,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/31/2012,00:00,,,10.000,-0.400,10.400,17.210,16.210,6.810,9.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/15/1989,00:00,,,4.700,0.000,4.700,17.210,16.210,12.510,3.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/25/1989,00:00,,,10.900,0.000,10.900,17.210,16.210,6.310,9.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,3/14/1990,00:00,,,5.900,0.000,5.900,17.210,16.210,11.310,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
405974N1242696W001,03N02W35M002H,10/25/1990,00:00,,,11.200,0.000,11.200,17.210,16.210,6.010,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Humboldt_06.21.1983-06.21.2013
