CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Mono_06.21.1983-06.21.2013
376665N1188106W001,,8/1/1995,00:00,,,5.840,0.000,5.840,"6,962.130","6,962.130","6,956.290",5.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,9/12/1995,00:00,,,5.950,0.000,5.950,"6,962.130","6,962.130","6,956.180",5.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/7/1995,00:00,,,5.930,0.000,5.930,"6,962.130","6,962.130","6,956.200",5.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,2/14/1996,00:00,,,5.250,0.000,5.250,"6,962.130","6,962.130","6,956.880",5.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/24/1996,00:00,,,5.090,0.000,5.090,"6,962.130","6,962.130","6,957.040",5.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/18/1996,00:00,,,5.850,0.000,5.850,"6,962.130","6,962.130","6,956.280",5.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/20/1996,00:00,,,5.760,0.000,5.760,"6,962.130","6,962.130","6,956.370",5.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/16/1997,00:00,,,5.420,0.000,5.420,"6,962.130","6,962.130","6,956.710",5.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/13/1997,00:00,,,5.970,0.000,5.970,"6,962.130","6,962.130","6,956.160",5.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/17/1997,00:00,,,5.990,0.000,5.990,"6,962.130","6,962.130","6,956.140",5.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/16/1998,00:00,,,4.660,0.000,4.660,"6,962.130","6,962.130","6,957.470",4.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/14/1998,00:00,,,5.600,0.000,5.600,"6,962.130","6,962.130","6,956.530",5.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/11/1998,00:00,,,5.730,0.000,5.730,"6,962.130","6,962.130","6,956.400",5.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/4/1999,00:00,,,5.640,0.000,5.640,"6,962.130","6,962.130","6,956.490",5.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/14/1999,00:00,,,5.980,0.000,5.980,"6,962.130","6,962.130","6,956.150",5.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/27/1999,00:00,,,5.820,0.000,5.820,"6,962.130","6,962.130","6,956.310",5.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/11/2000,00:00,,,5.640,0.000,5.640,"6,962.130","6,962.130","6,956.490",5.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/22/2005,00:00,,,4.370,0.000,4.370,"6,962.130","6,962.130","6,957.760",4.370,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/15/2007,00:00,,,-0.250,0.000,-0.250,"6,962.130","6,962.130","6,962.380",-0.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/13/2007,00:00,,,-0.420,0.000,-0.420,"6,962.130","6,962.130","6,962.550",-0.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/11/2007,00:00,,,0.000,0.000,0.000,"6,962.130","6,962.130","6,962.130",0.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,11/9/2006,00:00,,,0.900,0.000,0.900,"6,962.130","6,962.130","6,961.230",0.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/11/2006,00:00,,,1.660,0.000,1.660,"6,962.130","6,962.130","6,960.470",1.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/11/2005,00:00,,,5.010,0.000,5.010,"6,962.130","6,962.130","6,957.120",5.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,4/11/2005,00:00,,,4.360,0.000,4.360,"6,962.130","6,962.130","6,957.770",4.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376665N1188106W001,,7/25/2006,00:00,,,1.900,0.000,1.900,"6,962.130","6,962.130","6,960.230",1.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376701N1189764W001,,8/30/1984,00:00,,,986.000,0.000,986.000,"8,515.740","8,515.740","7,529.740",986.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376701N1189764W001,,11/12/1984,00:00,,,986.000,0.000,986.000,"8,515.740","8,515.740","7,529.740",986.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376701N1189764W001,,7/9/1985,00:00,,,986.000,0.000,986.000,"8,515.740","8,515.740","7,529.740",986.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/8/1983,00:00,,,203.910,0.000,203.910,"7,253.800","7,253.800","7,049.890",203.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,8/13/1983,00:00,,,203.640,0.000,203.640,"7,253.800","7,253.800","7,050.160",203.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/3/1983,00:00,,,203.570,0.000,203.570,"7,253.800","7,253.800","7,050.230",203.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,5/11/1984,00:00,,,204.000,0.000,204.000,"7,253.800","7,253.800","7,049.800",204.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/27/1984,00:00,,,203.530,0.000,203.530,"7,253.800","7,253.800","7,050.270",203.530,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/12/1984,00:00,,,204.180,0.000,204.180,"7,253.800","7,253.800","7,049.620",204.180,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/25/1985,00:00,,,204.450,0.000,204.450,"7,253.800","7,253.800","7,049.350",204.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/16/1985,00:00,,,204.540,0.000,204.540,"7,253.800","7,253.800","7,049.260",204.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,10/18/1985,00:00,,,203.950,0.000,203.950,"7,253.800","7,253.800","7,049.850",203.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,5/10/1986,00:00,,,204.600,0.000,204.600,"7,253.800","7,253.800","7,049.200",204.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,8/27/1986,00:00,,,202.550,0.000,202.550,"7,253.800","7,253.800","7,051.250",202.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/29/1986,00:00,,,203.860,0.000,203.860,"7,253.800","7,253.800","7,049.940",203.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/19/1987,00:00,,,205.350,0.000,205.350,"7,253.800","7,253.800","7,048.450",205.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,8/26/1987,00:00,,,205.550,0.000,205.550,"7,253.800","7,253.800","7,048.250",205.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,12/18/1987,00:00,,,205.020,0.000,205.020,"7,253.800","7,253.800","7,048.780",205.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/28/1988,00:00,,,205.880,0.000,205.880,"7,253.800","7,253.800","7,047.920",205.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/28/1988,00:00,,,205.740,0.000,205.740,"7,253.800","7,253.800","7,048.060",205.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/28/1988,00:00,,,207.730,0.000,207.730,"7,253.800","7,253.800","7,046.070",207.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/26/1989,00:00,,,206.040,0.000,206.040,"7,253.800","7,253.800","7,047.760",206.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,8/9/1989,00:00,,,205.270,0.000,205.270,"7,253.800","7,253.800","7,048.530",205.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/29/1989,00:00,,,205.620,0.000,205.620,"7,253.800","7,253.800","7,048.180",205.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/25/1990,00:00,,,206.320,0.000,206.320,"7,253.800","7,253.800","7,047.480",206.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/18/1990,00:00,,,206.240,0.000,206.240,"7,253.800","7,253.800","7,047.560",206.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/15/1990,00:00,,,205.650,0.000,205.650,"7,253.800","7,253.800","7,048.150",205.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/12/1991,00:00,,,205.880,0.000,205.880,"7,253.800","7,253.800","7,047.920",205.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/16/1991,00:00,,,205.600,0.000,205.600,"7,253.800","7,253.800","7,048.200",205.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/19/1991,00:00,,,209.250,0.000,209.250,"7,253.800","7,253.800","7,044.550",209.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/7/1992,00:00,,,208.410,0.000,208.410,"7,253.800","7,253.800","7,045.390",208.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/21/1992,00:00,,,207.110,0.000,207.110,"7,253.800","7,253.800","7,046.690",207.110,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/18/1992,00:00,,,208.250,0.000,208.250,"7,253.800","7,253.800","7,045.550",208.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,5/12/1993,00:00,,,208.290,0.000,208.290,"7,253.800","7,253.800","7,045.510",208.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/23/1993,00:00,,,207.930,0.000,207.930,"7,253.800","7,253.800","7,045.870",207.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/9/1993,00:00,,,208.620,0.000,208.620,"7,253.800","7,253.800","7,045.180",208.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/6/1994,00:00,,,208.660,0.000,208.660,"7,253.800","7,253.800","7,045.140",208.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/13/1994,00:00,,,209.010,0.000,209.010,"7,253.800","7,253.800","7,044.790",209.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/9/1994,00:00,,,208.730,0.000,208.730,"7,253.800","7,253.800","7,045.070",208.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/14/1995,00:00,,,208.410,0.000,208.410,"7,253.800","7,253.800","7,045.390",208.410,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/7/1995,00:00,,,208.200,0.000,208.200,"7,253.800","7,253.800","7,045.600",208.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/24/1996,00:00,,,207.400,0.000,207.400,"7,253.800","7,253.800","7,046.400",207.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/19/1996,00:00,,,206.700,0.000,206.700,"7,253.800","7,253.800","7,047.100",206.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/21/1996,00:00,,,207.040,0.000,207.040,"7,253.800","7,253.800","7,046.760",207.040,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/16/1997,00:00,,,206.870,0.000,206.870,"7,253.800","7,253.800","7,046.930",206.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/16/1997,00:00,,,206.900,0.000,206.900,"7,253.800","7,253.800","7,046.900",206.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/18/1997,00:00,,,208.450,0.000,208.450,"7,253.800","7,253.800","7,045.350",208.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,5/13/1998,00:00,,,207.730,0.000,207.730,"7,253.800","7,253.800","7,046.070",207.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/14/1998,00:00,,,206.840,0.000,206.840,"7,253.800","7,253.800","7,046.960",206.840,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/11/1998,00:00,,,206.520,0.000,206.520,"7,253.800","7,253.800","7,047.280",206.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/13/1999,00:00,,,206.480,0.000,206.480,"7,253.800","7,253.800","7,047.320",206.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/14/1999,00:00,,,205.920,0.000,205.920,"7,253.800","7,253.800","7,047.880",205.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/26/1999,00:00,,,205.820,0.000,205.820,"7,253.800","7,253.800","7,047.980",205.820,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/11/2000,00:00,,,206.300,0.000,206.300,"7,253.800","7,253.800","7,047.500",206.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/14/2007,00:00,,,207.240,0.000,207.240,"7,253.800","7,253.800","7,046.560",207.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/20/2007,00:00,,,205.240,0.000,205.240,"7,253.800","7,253.800","7,048.560",205.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/11/2007,00:00,,,206.770,0.000,206.770,"7,253.800","7,253.800","7,047.030",206.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/9/2006,00:00,,,206.510,0.000,206.510,"7,253.800","7,253.800","7,047.290",206.510,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/24/2006,00:00,,,207.910,0.000,207.910,"7,253.800","7,253.800","7,045.890",207.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,5/10/2006,00:00,,,209.160,0.000,209.160,"7,253.800","7,253.800","7,044.640",209.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,11/22/2005,00:00,,,209.350,0.000,209.350,"7,253.800","7,253.800","7,044.450",209.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,7/12/2005,00:00,,,208.740,0.000,208.740,"7,253.800","7,253.800","7,045.060",208.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376776N1188756W001,,4/27/2005,00:00,,,209.400,0.000,209.400,"7,253.800","7,253.800","7,044.400",209.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,7/7/1983,00:00,,,38.450,0.000,38.450,"6,975.240","6,975.240","6,936.790",38.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,8/11/1983,00:00,,,38.330,0.000,38.330,"6,975.240","6,975.240","6,936.910",38.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,9/8/1983,00:00,,,38.490,0.000,38.490,"6,975.240","6,975.240","6,936.750",38.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,10/5/1983,00:00,,,38.710,0.000,38.710,"6,975.240","6,975.240","6,936.530",38.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,11/3/1983,00:00,,,38.950,0.000,38.950,"6,975.240","6,975.240","6,936.290",38.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,11/16/1983,00:00,,,38.780,0.000,38.780,"6,975.240","6,975.240","6,936.460",38.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,12/14/1983,00:00,,,38.770,0.000,38.770,"6,975.240","6,975.240","6,936.470",38.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,1/19/1984,00:00,,,38.780,0.000,38.780,"6,975.240","6,975.240","6,936.460",38.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,2/22/1984,00:00,,,38.800,0.000,38.800,"6,975.240","6,975.240","6,936.440",38.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,4/4/1984,00:00,,,38.930,0.000,38.930,"6,975.240","6,975.240","6,936.310",38.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,6/21/1984,00:00,,,38.630,0.000,38.630,"6,975.240","6,975.240","6,936.610",38.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,7/27/1984,00:00,,,38.580,0.000,38.580,"6,975.240","6,975.240","6,936.660",38.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,9/1/1984,00:00,,,38.720,0.000,38.720,"6,975.240","6,975.240","6,936.520",38.720,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,10/13/1984,00:00,,,38.920,0.000,38.920,"6,975.240","6,975.240","6,936.320",38.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,11/12/1984,00:00,,,38.690,0.000,38.690,"6,975.240","6,975.240","6,936.550",38.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,12/5/1984,00:00,,,38.540,0.000,38.540,"6,975.240","6,975.240","6,936.700",38.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,12/13/1984,00:00,,,38.590,0.000,38.590,"6,975.240","6,975.240","6,936.650",38.590,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,3/20/1985,00:00,,,39.350,0.000,39.350,"6,975.240","6,975.240","6,935.890",39.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,4/25/1985,00:00,,,39.380,0.000,39.380,"6,975.240","6,975.240","6,935.860",39.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,7/15/1985,00:00,,,39.350,0.000,39.350,"6,975.240","6,975.240","6,935.890",39.350,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,10/18/1985,00:00,,,39.630,0.000,39.630,"6,975.240","6,975.240","6,935.610",39.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,12/17/1985,00:00,,,39.520,0.000,39.520,"6,975.240","6,975.240","6,935.720",39.520,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,2/14/1986,00:00,,,39.360,0.000,39.360,"6,975.240","6,975.240","6,935.880",39.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,4/14/1986,00:00,,,38.920,0.000,38.920,"6,975.240","6,975.240","6,936.320",38.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,5/21/1986,00:00,,,38.440,0.000,38.440,"6,975.240","6,975.240","6,936.800",38.440,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,7/29/1986,00:00,,,38.010,0.000,38.010,"6,975.240","6,975.240","6,937.230",38.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,8/30/1986,00:00,,,37.970,0.000,37.970,"6,975.240","6,975.240","6,937.270",37.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,10/18/1986,00:00,,,38.630,0.000,38.630,"6,975.240","6,975.240","6,936.610",38.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,11/20/1986,00:00,,,38.950,0.000,38.950,"6,975.240","6,975.240","6,936.290",38.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,4/19/1987,00:00,,,39.260,0.000,39.260,"6,975.240","6,975.240","6,935.980",39.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,8/28/1987,00:00,,,39.620,0.000,39.620,"6,975.240","6,975.240","6,935.620",39.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,10/18/1987,00:00,,,39.750,0.000,39.750,"6,975.240","6,975.240","6,935.490",39.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,1/4/1988,00:00,,,39.640,0.000,39.640,"6,975.240","6,975.240","6,935.600",39.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,2/4/1988,00:00,,,39.650,0.000,39.650,"6,975.240","6,975.240","6,935.590",39.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,3/4/1988,00:00,,,39.650,0.000,39.650,"6,975.240","6,975.240","6,935.590",39.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,4/4/1988,00:00,,,39.690,0.000,39.690,"6,975.240","6,975.240","6,935.550",39.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,4/28/1988,00:00,,,39.670,0.000,39.670,"6,975.240","6,975.240","6,935.570",39.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,5/3/1988,00:00,,,39.700,0.000,39.700,"6,975.240","6,975.240","6,935.540",39.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,6/7/1988,00:00,,,39.730,0.000,39.730,"6,975.240","6,975.240","6,935.510",39.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,7/6/1988,00:00,,,39.740,0.000,39.740,"6,975.240","6,975.240","6,935.500",39.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376790N1188214W001,,7/27/1988,00:00,,,39.810,0.000,39.810,"6,975.240","6,975.240","6,935.430",39.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
