CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,12/19/1988,00:00,,,25.700,0.000,25.700,53.000,52.800,27.300,25.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374806N1224456W001,,5/16/1989,00:00,,,22.600,0.000,22.600,53.000,52.800,30.400,22.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/2/2012,00:00,,,44.000,0.000,44.000,73.810,72.810,29.810,43.000,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/6/2012,00:00,,,44.200,0.000,44.200,73.810,72.810,29.610,43.200,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/19/1990,00:00,,,46.100,0.000,46.100,73.810,72.810,27.710,45.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/18/1990,00:00,,,50.500,0.000,50.500,73.810,72.810,23.310,49.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/24/1991,00:00,,,45.600,0.000,45.600,73.810,72.810,28.210,44.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/12/1991,00:00,,,49.500,0.000,49.500,73.810,72.810,24.310,48.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/28/1992,00:00,,,45.000,0.000,45.000,73.810,72.810,28.810,44.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/3/1992,00:00,,,50.800,0.000,50.800,73.810,72.810,23.010,49.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/4/1993,00:00,,,41.000,0.000,41.000,73.810,72.810,32.810,40.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/18/1993,00:00,,,48.200,0.000,48.200,73.810,72.810,25.610,47.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/22/1994,00:00,,,47.800,0.000,47.800,73.810,72.810,26.010,46.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/12/1989,00:00,,,46.000,0.000,46.000,73.810,72.810,27.810,45.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/13/1994,00:00,,,48.600,0.000,48.600,73.810,72.810,25.210,47.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/4/1995,00:00,,,39.200,0.000,39.200,73.810,72.810,34.610,38.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/20/1995,00:00,,,42.800,0.000,42.800,73.810,72.810,31.010,41.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/1/1996,00:00,,,39.000,0.000,39.000,73.810,72.810,34.810,38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/13/1996,00:00,,,44.600,0.000,44.600,73.810,72.810,29.210,43.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/10/1997,00:00,,,42.000,0.000,42.000,73.810,72.810,31.810,41.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,10/21/1997,00:00,,,45.400,0.000,45.400,73.810,72.810,28.410,44.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/16/1998,00:00,,,33.800,0.000,33.800,73.810,72.810,40.010,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/17/1998,00:00,,,43.000,0.000,43.000,73.810,72.810,30.810,42.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/10/2002,00:00,,,41.300,0.000,41.300,73.810,72.810,32.510,40.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/19/2002,00:00,,,43.000,0.000,43.000,73.810,72.810,30.810,42.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/16/2003,00:00,,,40.000,0.000,40.000,73.810,72.810,33.810,39.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/26/2001,00:00,,,41.100,0.000,41.100,73.810,72.810,32.710,40.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/4/2003,00:00,,,42.600,0.000,42.600,73.810,72.810,31.210,41.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/6/2004,00:00,,,39.600,0.000,39.600,73.810,72.810,34.210,38.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/18/2004,00:00,,,42.200,0.000,42.200,73.810,72.810,31.610,41.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/13/2005,00:00,,,35.700,0.000,35.700,73.810,72.810,38.110,34.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/16/2005,00:00,,,43.700,0.000,43.700,73.810,72.810,30.110,42.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/3/2006,00:00,,,34.000,0.000,34.000,73.810,72.810,39.810,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/15/2006,00:00,,,43.900,0.000,43.900,73.810,72.810,29.910,42.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/25/2007,00:00,,,43.600,0.000,43.600,73.810,72.810,30.210,42.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/15/2007,00:00,,,52.800,0.000,52.800,73.810,72.810,21.010,51.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/29/2008,00:00,,,47.600,0.000,47.600,73.810,72.810,26.210,46.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/24/2008,00:00,,,51.800,0.000,51.800,73.810,72.810,22.010,50.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/16/2009,00:00,,,48.200,0.000,48.200,73.810,72.810,25.610,47.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/16/2009,00:00,,,44.800,0.000,44.800,73.810,72.810,29.010,43.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,10/13/1983,00:00,,,42.600,0.000,42.600,73.810,72.810,31.210,41.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,3/8/1984,00:00,,,40.800,0.000,40.800,73.810,72.810,33.010,39.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,10/10/1984,00:00,,,45.700,0.000,45.700,73.810,72.810,28.110,44.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,3/19/1985,00:00,,,41.900,0.000,41.900,73.810,72.810,31.910,40.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/14/1985,00:00,,,45.500,0.000,45.500,73.810,72.810,28.310,44.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/14/1986,00:00,,,36.200,0.000,36.200,73.810,72.810,37.610,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/5/1986,00:00,,,44.200,0.000,44.200,73.810,72.810,29.610,43.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/30/1987,00:00,,,46.500,0.000,46.500,73.810,72.810,27.310,45.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,11/25/1987,00:00,,,48.200,0.000,48.200,73.810,72.810,25.610,47.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/28/1988,00:00,,,44.400,0.000,44.400,73.810,72.810,29.410,43.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/19/1988,00:00,,,46.900,0.000,46.900,73.810,72.810,26.910,45.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/16/1989,00:00,,,44.900,0.000,44.900,73.810,72.810,28.910,43.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/21/2010,00:00,,,42.100,0.000,42.100,73.810,72.810,31.710,41.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/8/2010,00:00,,,44.200,0.000,44.200,73.810,72.810,29.610,43.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,5/19/2011,00:00,,,40.600,0.000,40.600,73.810,72.810,33.210,39.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,12/14/2011,00:00,,,45.100,0.000,45.100,73.810,72.810,28.710,44.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374833N1224430W001,,4/25/2013,00:00,,,45.700,0.000,45.700,73.810,72.810,28.110,44.700,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/2/2012,00:00,,,52.900,0.000,52.900,93.810,92.810,40.910,51.900,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/6/2012,00:00,,,52.700,0.000,52.700,93.810,92.810,41.110,51.700,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/19/1990,00:00,,,55.400,0.000,55.400,93.810,92.810,38.410,54.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/18/1990,00:00,,,55.200,0.000,55.200,93.810,92.810,38.610,54.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/24/1991,00:00,,6 - Other,65.500,0.000,65.500,93.810,92.810,28.310,64.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/12/1991,00:00,,3 - Casing leaking or wet,51.000,0.000,51.000,93.810,92.810,42.810,50.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/28/1992,00:00,,,47.500,0.000,47.500,93.810,92.810,46.310,46.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/3/1992,00:00,,,55.500,0.000,55.500,93.810,92.810,38.310,54.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/4/1993,00:00,,,44.500,0.000,44.500,93.810,92.810,49.310,43.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/18/1993,00:00,,1 - Pumping,51.700,0.000,51.700,93.810,92.810,42.110,50.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/22/1994,00:00,,3 - Casing leaking or wet,53.000,0.000,53.000,93.810,92.810,40.810,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/12/1989,00:00,,3 - Casing leaking or wet,65.500,0.000,65.500,93.810,92.810,28.310,64.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/14/1994,00:00,,3 - Casing leaking or wet,54.000,0.000,54.000,93.810,92.810,39.810,53.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/4/1995,00:00,,,39.900,0.000,39.900,93.810,92.810,53.910,38.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/20/1995,00:00,,,49.900,0.000,49.900,93.810,92.810,43.910,48.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/1/1996,00:00,,,40.300,0.000,40.300,93.810,92.810,53.510,39.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,3/11/1999,00:00,,,39.500,0.000,39.500,93.810,92.810,54.310,38.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/2/1999,00:00,,,61.000,0.000,61.000,93.810,92.810,32.810,60.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/27/2000,00:00,,,45.300,0.000,45.300,93.810,92.810,48.510,44.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,10/31/2000,00:00,,,61.300,0.000,61.300,93.810,92.810,32.510,60.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/13/1996,00:00,,,48.600,0.000,48.600,93.810,92.810,45.210,47.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/10/1997,00:00,,,45.000,0.000,45.000,93.810,92.810,48.810,44.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,10/23/1997,00:00,D - Dry well,,,,,93.810,92.810,,,,,Department of Water Resources,Voluntary,DRY AT 192 FEET; VERY UNUSUAL,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/16/1998,00:00,,,32.900,0.000,32.900,93.810,92.810,60.910,31.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/17/1998,00:00,,,46.500,0.000,46.500,93.810,92.810,47.310,45.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/10/2002,00:00,,,43.300,0.000,43.300,93.810,92.810,50.510,42.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/19/2002,00:00,3 - Tape hung up,,,,,93.810,92.810,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/15/2003,00:00,,,48.200,0.000,48.200,93.810,92.810,45.610,47.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/26/2001,00:00,3 - Tape hung up,,,,,93.810,92.810,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,10/31/2001,00:00,,,50.300,0.000,50.300,93.810,92.810,43.510,49.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/4/2003,00:00,,,43.800,0.000,43.800,93.810,92.810,50.010,42.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/6/2004,00:00,,,40.500,0.000,40.500,93.810,92.810,53.310,39.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/18/2004,00:00,,,49.600,0.000,49.600,93.810,92.810,44.210,48.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/13/2005,00:00,,,34.500,0.000,34.500,93.810,92.810,59.310,33.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/16/2005,00:00,,,51.900,0.000,51.900,93.810,92.810,41.910,50.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/3/2006,00:00,,,31.000,0.000,31.000,93.810,92.810,62.810,30.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/15/2006,00:00,,,54.700,0.000,54.700,93.810,92.810,39.110,53.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/25/2007,00:00,,,53.000,0.000,53.000,93.810,92.810,40.810,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/15/2007,00:00,,,62.800,0.000,62.800,93.810,92.810,31.010,61.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/29/2008,00:00,,,55.600,0.000,55.600,93.810,92.810,38.210,54.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/24/2008,00:00,1 - Pumping,,,,,93.810,92.810,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/16/2009,00:00,1 - Pumping,,,,,93.810,92.810,,,,,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/16/2009,00:00,,,49.300,0.000,49.300,93.810,92.810,44.510,48.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,10/13/1983,00:00,,,46.900,0.000,46.900,93.810,92.810,46.910,45.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,3/8/1984,00:00,,,45.200,0.000,45.200,93.810,92.810,48.610,44.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,10/10/1984,00:00,,,52.600,0.000,52.600,93.810,92.810,41.210,51.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,3/19/1985,00:00,,,48.400,0.000,48.400,93.810,92.810,45.410,47.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/14/1985,00:00,,,53.100,0.000,53.100,93.810,92.810,40.710,52.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/14/1986,00:00,,,36.200,0.000,36.200,93.810,92.810,57.610,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/5/1986,00:00,,,51.500,0.000,51.500,93.810,92.810,42.310,50.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/30/1987,00:00,,,52.400,0.000,52.400,93.810,92.810,41.410,51.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,11/25/1987,00:00,,,53.600,0.000,53.600,93.810,92.810,40.210,52.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/28/1988,00:00,,,52.500,0.000,52.500,93.810,92.810,41.310,51.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/14/1988,00:00,,,58.500,0.000,58.500,93.810,92.810,35.310,57.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/16/1989,00:00,,,49.700,0.000,49.700,93.810,92.810,44.110,48.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/21/2010,00:00,,,44.400,0.000,44.400,93.810,92.810,49.410,43.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/8/2010,00:00,,,52.200,0.000,52.200,93.810,92.810,41.610,51.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,5/19/2011,00:00,,,41.400,0.000,41.400,93.810,92.810,52.410,40.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,12/14/2011,00:00,,,52.300,0.000,52.300,93.810,92.810,41.510,51.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
374845N1224391W001,Frenchmans Creek  W1,4/25/2013,00:00,,,52.400,0.000,52.400,93.810,92.810,41.410,51.400,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375039N1224961W001,P-1,9/15/2011,08:00,,,12.000,7.700,4.300,12.000,11.000,7.700,3.300,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W001,P-1,11/21/2012,00:00,,,12.000,7.500,4.500,12.000,11.000,7.500,3.500,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W001,P-1,4/22/2013,10:30,,,12.000,7.300,4.700,12.000,11.000,7.300,3.700,ST - Steel tape measurement,0.1 Ft,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W002,P-2,9/15/2011,08:00,,,12.000,7.600,4.400,12.000,11.000,7.600,3.400,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W002,P-2,11/21/2012,00:00,,,12.000,7.600,4.400,12.000,11.000,7.600,3.400,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W002,P-2,4/22/2013,10:45,,,12.000,7.300,4.700,12.000,11.000,7.300,3.700,ST - Steel tape measurement,0.1 Ft,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W003,P-3,9/15/2011,08:00,,,12.000,10.500,1.500,12.000,11.000,10.500,0.500,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W003,P-3,11/21/2012,00:00,,,12.000,10.100,1.900,12.000,11.000,10.100,0.900,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375039N1224961W003,P-3,4/22/2013,10:55,,,12.000,10.300,1.700,12.000,11.000,10.300,0.700,ST - Steel tape measurement,0.1 Ft,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375083N1224973W001,Codo Well,10/24/2011,08:00,,,29.000,26.800,2.200,29.000,28.000,26.800,1.200,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375083N1224973W001,Codo Well,11/21/2012,00:00,,,29.000,28.500,0.500,29.000,28.000,28.500,-0.500,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
