CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Fresno_01.01.2003-12.31.2007
367346N1205836W001,,4/1/2006,00:00,,,8.400,0.000,8.400,180.330,178.530,171.930,6.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367346N1205836W001,,10/1/2006,00:00,,,10.250,0.000,10.250,180.330,178.530,170.080,8.450,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367346N1205836W001,,4/1/2007,00:00,,,8.900,0.000,8.900,180.330,178.530,171.430,7.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367346N1205836W001,,10/1/2007,00:00,,,11.000,0.000,11.000,180.330,178.530,169.330,9.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,4/1/2004,00:00,,,2.700,0.000,2.700,229.330,228.430,226.630,1.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,10/1/2004,00:00,,,8.200,0.000,8.200,229.330,228.430,221.130,7.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,4/1/2005,00:00,,,6.500,0.000,6.500,229.330,228.430,222.830,5.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,4/1/2006,00:00,,,3.700,0.000,3.700,229.330,228.430,225.630,2.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,10/1/2006,00:00,,,6.600,0.000,6.600,229.330,228.430,222.730,5.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,4/1/2007,00:00,,,5.200,0.000,5.200,229.330,228.430,224.130,4.300,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367349N1204595W001,119,10/1/2007,00:00,,,8.000,0.000,8.000,229.330,228.430,221.330,7.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,4/1/2004,00:00,,,4.500,0.000,4.500,190.730,189.430,186.230,3.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,10/1/2004,00:00,,,7.200,0.000,7.200,190.730,189.430,183.530,5.900,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,4/1/2005,00:00,,,7.300,0.000,7.300,190.730,189.430,183.430,6.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,4/1/2006,00:00,,,10.650,0.000,10.650,190.730,189.430,180.080,9.350,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,10/1/2006,00:00,,,13.100,0.000,13.100,190.730,189.430,177.630,11.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,4/1/2007,00:00,7 - Special/Other,,,,,190.730,189.430,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204050W001,109,10/1/2007,00:00,,,11.100,0.000,11.100,190.730,189.430,179.630,9.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204240W001,1515,4/1/2005,00:00,,,8.000,0.000,8.000,202.430,202.430,194.430,8.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204240W001,1515,4/1/2006,00:00,,,9.080,0.000,9.080,202.430,202.430,193.350,9.080,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204240W001,1515,10/1/2006,00:00,,,10.200,0.000,10.200,202.430,202.430,192.230,10.200,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204240W001,1515,4/1/2007,00:00,7 - Special/Other,,,,,202.430,202.430,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367350N1204240W001,1515,10/1/2007,00:00,4 - Can't get tape in casing,,,,,202.430,202.430,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367352N1201146W001,,1/1/2003,00:00,7 - Special/Other,,,,,208.480,207.680,,,,,Fresno Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
367352N1201146W001,,3/31/2004,00:00,5 - Unable to locate well,,,,,208.480,207.680,,,,,Fresno Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
367352N1201146W001,,1/1/2005,00:00,6 - Well has been destroyed,,,,,208.480,207.680,,,,,Fresno Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
367355N1198988W001,,1/1/2003,00:00,7 - Special/Other,,,,,266.400,264.900,,,,,Fresno Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
367355N1198988W001,,3/31/2004,00:00,5 - Unable to locate well,,,,,266.400,264.900,,,,,Fresno Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
367355N1198988W001,,1/1/2005,00:00,6 - Well has been destroyed,,,,,266.400,264.900,,,,,Fresno Irrigation District,Voluntary,,Fresno_01.01.2003-12.31.2007
367366N1192604W001,,4/12/2004,00:00,,,44.700,0.000,44.700,"1,698.870","1,697.870","1,654.170",43.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367366N1192604W001,,3/21/2005,00:00,,,39.300,0.000,39.300,"1,698.870","1,697.870","1,659.570",38.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,4/1/2004,00:00,7 - Special/Other,,,,,215.930,214.430,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,10/1/2004,00:00,,,9.000,0.000,9.000,215.930,214.430,206.930,7.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,4/1/2005,00:00,,,6.600,0.000,6.600,215.930,214.430,209.330,5.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,4/1/2006,00:00,,,6.500,0.000,6.500,215.930,214.430,209.430,5.000,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,10/1/2006,00:00,,,9.300,0.000,9.300,215.930,214.430,206.630,7.800,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,4/1/2007,00:00,,,9.100,0.000,9.100,215.930,214.430,206.830,7.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367380N1204412W001,113,10/1/2007,00:00,,,11.600,0.000,11.600,215.930,214.430,204.330,10.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367382N1202460W001,,1/27/2003,00:00,5 - Unable to locate well,,,,,171.950,170.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367382N1202460W001,,2/3/2004,00:00,5 - Unable to locate well,,,,,171.950,170.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367382N1202460W001,,9/18/2003,00:00,5 - Unable to locate well,,,,,171.950,170.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367382N1202460W001,,2/8/2006,00:00,5 - Unable to locate well,,,,,171.950,170.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367382N1202460W001,,2/14/2007,00:00,5 - Unable to locate well,,,,,171.950,170.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367382N1202460W001,,10/12/2007,00:00,3 - Tape hung up,,,,,171.950,170.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367385N1192585W001,,4/12/2004,00:00,,,61.400,0.000,61.400,"1,754.380","1,752.880","1,692.980",59.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367385N1192585W001,,3/21/2005,00:00,,,67.700,0.000,67.700,"1,754.380","1,752.880","1,686.680",66.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367391N1197457W001,,1/22/2003,00:00,,,105.000,0.000,105.000,313.530,313.530,208.530,105.000,UNK - Unknown,Unknown,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367391N1197457W001,,4/1/2004,00:00,7 - Special/Other,,,,,313.530,313.530,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367391N1197457W001,,4/3/2005,00:00,7 - Special/Other,,,,,313.530,313.530,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367391N1197457W001,,1/3/2006,00:00,7 - Special/Other,,,,,313.530,313.530,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367391N1197457W001,,1/2/2007,00:00,7 - Special/Other,,,,,313.530,313.530,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367393N1192468W001,,4/12/2004,00:00,,,23.300,0.000,23.300,"1,627.900","1,627.900","1,604.600",23.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367393N1192468W001,,3/21/2005,00:00,,,25.200,0.000,25.200,"1,627.900","1,627.900","1,602.700",25.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367402N1192479W001,,4/12/2004,00:00,,,31.700,0.000,31.700,"1,642.900","1,642.900","1,611.200",31.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367402N1192479W001,,3/21/2005,00:00,,,33.900,0.000,33.900,"1,642.900","1,642.900","1,609.000",33.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367413N1202504W001,,1/27/2003,00:00,5 - Unable to locate well,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367413N1202504W001,,2/3/2004,00:00,5 - Unable to locate well,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367413N1202504W001,,2/8/2006,00:00,5 - Unable to locate well,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367413N1202504W001,,2/14/2007,00:00,5 - Unable to locate well,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367413N1202504W001,,10/12/2007,00:00,5 - Unable to locate well,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367413N1202504W001,,10/12/2006,00:00,,,87.200,0.000,87.200,170.450,169.450,83.250,86.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1192421W001,,4/12/2004,00:00,,,25.100,0.000,25.100,"1,633.910","1,632.910","1,608.810",24.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1192421W001,,3/21/2005,00:00,,,24.200,0.000,24.200,"1,633.910","1,632.910","1,609.710",23.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1192463W001,,4/12/2004,00:00,,,37.100,0.000,37.100,"1,633.900","1,632.900","1,596.800",36.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1192463W001,,3/21/2005,00:00,,,39.000,0.000,39.000,"1,633.900","1,632.900","1,594.900",38.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,1/21/2003,00:00,,,34.000,0.000,34.000,166.940,166.440,132.940,33.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,1/28/2004,00:00,,,62.800,0.000,62.800,166.940,166.440,104.140,62.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,9/15/2003,00:00,,,50.500,0.000,50.500,166.940,166.440,116.440,50.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,2/14/2005,00:00,,,25.000,0.000,25.000,166.940,166.440,141.940,24.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,2/7/2006,00:00,9 - Temporarily inaccessible,,,,,166.940,166.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,2/14/2007,00:00,9 - Temporarily inaccessible,,,,,166.940,166.440,,,,,Bureau of Reclamation,Voluntary,LOCKED,Fresno_01.01.2003-12.31.2007
367416N1202966W001,,9/26/2006,00:00,9 - Temporarily inaccessible,,,,,166.940,166.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367418N1202513W001,,1/27/2003,00:00,,8 - Oil or foreign substance in casing,56.600,0.000,56.600,170.450,169.450,113.850,55.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367418N1202513W001,,2/3/2004,00:00,,,79.400,0.000,79.400,170.450,169.450,91.050,78.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367418N1202513W001,,9/18/2003,00:00,1 - Pumping,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367418N1202513W001,,2/8/2006,00:00,,8 - Oil or foreign substance in casing,51.500,0.000,51.500,170.450,169.450,118.950,50.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367418N1202513W001,,2/14/2007,00:00,4 - Can't get tape in casing,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367418N1202513W001,,10/12/2007,00:00,1 - Pumping,,,,,170.450,169.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367441N1198010W001,02A,4/1/2004,00:00,7 - Special/Other,,,,,282.120,288.620,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367441N1198010W001,02A,4/3/2005,00:00,7 - Special/Other,,,,,282.120,288.620,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367441N1198010W001,02A,1/3/2006,00:00,7 - Special/Other,,,,,282.120,288.620,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367441N1198010W001,02A,1/2/2007,00:00,7 - Special/Other,,,,,282.120,288.620,,,,,City of Fresno,Voluntary,,Fresno_01.01.2003-12.31.2007
367446N1192338W001,,4/12/2004,00:00,,,11.200,0.000,11.200,"1,583.930","1,582.930","1,572.730",10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367446N1192338W001,,3/21/2005,00:00,,,59.500,0.000,59.500,"1,583.930","1,582.930","1,524.430",58.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,1/27/2003,00:00,,8 - Oil or foreign substance in casing,66.700,0.000,66.700,222.470,221.470,155.770,65.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,1/27/2004,00:00,,,66.200,0.000,66.200,222.470,221.470,156.270,65.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,9/19/2003,00:00,,8 - Oil or foreign substance in casing,68.500,0.000,68.500,222.470,221.470,153.970,67.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,2/11/2005,00:00,,,75.700,0.000,75.700,222.470,221.470,146.770,74.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,2/8/2006,00:00,,8 - Oil or foreign substance in casing,67.900,0.000,67.900,222.470,221.470,154.570,66.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,2/14/2007,00:00,5 - Unable to locate well,,,,,222.470,221.470,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,10/12/2007,00:00,,8 - Oil or foreign substance in casing,77.300,0.000,77.300,222.470,221.470,145.170,76.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1200777W001,,10/5/2006,00:00,,,69.900,0.000,69.900,222.470,221.470,152.570,68.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,1/27/2003,00:00,,,65.200,0.000,65.200,177.450,176.450,112.250,64.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,2/4/2004,00:00,9 - Temporarily inaccessible,,,,,177.450,176.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,9/18/2003,00:00,,,116.000,0.000,116.000,177.450,176.450,61.450,115.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,2/17/2005,00:00,9 - Temporarily inaccessible,,,,,177.450,176.450,,,,,Bureau of Reclamation,Voluntary,MUD,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,2/8/2006,00:00,3 - Tape hung up,,,,,177.450,176.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,2/14/2007,00:00,1 - Pumping,,,,,177.450,176.450,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,10/12/2007,00:00,,,121.800,0.000,121.800,177.450,176.450,55.650,120.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367457N1202232W001,,9/28/2006,00:00,,,102.100,0.000,102.100,177.450,176.450,75.350,101.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,4/1/2004,00:00,,,15.700,0.000,15.700,177.420,176.420,161.720,14.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,10/1/2004,00:00,,,16.400,0.000,16.400,177.420,176.420,161.020,15.400,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,4/1/2005,00:00,,,15.600,0.000,15.600,177.420,176.420,161.820,14.600,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,4/1/2006,00:00,,,14.700,0.000,14.700,177.420,176.420,162.720,13.700,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,10/1/2006,00:00,,,14.100,0.000,14.100,177.420,176.420,163.320,13.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,4/1/2007,00:00,,,13.750,0.000,13.750,177.420,176.420,163.670,12.750,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203688W001,,10/1/2007,00:00,,,14.100,0.000,14.100,177.420,176.420,163.320,13.100,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,4/1/2004,00:00,,,19.500,0.000,19.500,168.420,167.420,148.920,18.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,10/1/2004,00:00,,,19.500,0.000,19.500,168.420,167.420,148.920,18.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,4/1/2005,00:00,,,19.500,0.000,19.500,168.420,167.420,148.920,18.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,4/1/2006,00:00,7 - Special/Other,,,,,168.420,167.420,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,10/1/2006,00:00,,,19.500,0.000,19.500,168.420,167.420,148.920,18.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,4/1/2007,00:00,4 - Can't get tape in casing,,,,,168.420,167.420,,,,,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367458N1203690W001,,10/1/2007,00:00,,,19.500,0.000,19.500,168.420,167.420,148.920,18.500,UNK - Unknown,Unknown,Westlands Water District,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,1/27/2003,00:00,,8 - Oil or foreign substance in casing,57.900,0.000,57.900,173.940,172.440,116.040,56.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,2/3/2004,00:00,,,87.600,0.000,87.600,173.940,172.440,86.340,86.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,9/18/2003,00:00,,8 - Oil or foreign substance in casing,131.300,0.000,131.300,173.940,172.440,42.640,129.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,2/17/2005,00:00,9 - Temporarily inaccessible,,,,,173.940,172.440,,,,,Bureau of Reclamation,Voluntary,MUD,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,2/8/2006,00:00,,8 - Oil or foreign substance in casing,58.600,0.000,58.600,173.940,172.440,115.340,57.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,2/14/2007,00:00,,,86.400,0.000,86.400,173.940,172.440,87.540,84.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,10/12/2007,00:00,,8 - Oil or foreign substance in casing,121.900,0.000,121.900,173.940,172.440,52.040,120.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367463N1202324W001,,10/4/2006,00:00,,,98.600,0.000,98.600,173.940,172.440,75.340,97.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367474N1201129W001,,1/27/2003,00:00,,8 - Oil or foreign substance in casing,91.300,0.000,91.300,213.470,212.470,122.170,90.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367474N1201129W001,,2/11/2005,00:00,9 - Temporarily inaccessible,,,,,213.470,212.470,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367474N1201129W001,,2/8/2006,00:00,3 - Tape hung up,,,,,213.470,212.470,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367474N1201129W001,,2/14/2007,00:00,4 - Can't get tape in casing,,,,,213.470,212.470,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,1/27/2003,00:00,,,62.800,0.000,62.800,175.440,173.440,112.640,60.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,2/3/2004,00:00,,,87.200,0.000,87.200,175.440,173.440,88.240,85.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,9/18/2003,00:00,1 - Pumping,,,,,175.440,173.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,2/17/2005,00:00,9 - Temporarily inaccessible,,,,,175.440,173.440,,,,,Bureau of Reclamation,Voluntary,MUD,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,2/8/2006,00:00,,,60.900,0.000,60.900,175.440,173.440,114.540,58.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,2/14/2007,00:00,4 - Can't get tape in casing,,,,,175.440,173.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,10/12/2007,00:00,1 - Pumping,,,,,175.440,173.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202516W001,,10/4/2006,00:00,4 - Can't get tape in casing,,,,,175.440,173.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202602W001,,1/27/2003,00:00,,8 - Oil or foreign substance in casing,60.000,0.000,60.000,173.440,172.440,113.440,59.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202602W001,,2/3/2004,00:00,4 - Can't get tape in casing,,,,,173.440,172.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202602W001,,9/18/2003,00:00,1 - Pumping,,,,,173.440,172.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202602W001,,2/8/2006,00:00,,,51.900,0.000,51.900,173.440,172.440,121.540,50.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202602W001,,2/14/2007,00:00,,,65.500,0.000,65.500,173.440,172.440,107.940,64.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202602W001,,10/12/2007,00:00,1 - Pumping,,,,,173.440,172.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202688W001,,1/27/2003,00:00,,8 - Oil or foreign substance in casing,51.800,0.000,51.800,173.940,172.440,122.140,50.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202688W001,,2/3/2004,00:00,,,66.600,0.000,66.600,173.940,172.440,107.340,65.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
367485N1202688W001,,9/18/2003,00:00,1 - Pumping,,,,,173.940,172.440,,,,,Bureau of Reclamation,Voluntary,,Fresno_01.01.2003-12.31.2007
