CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,3/28/1984,00:00,,,6.600,0.000,6.600,69.900,69.400,63.300,6.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,10/4/1984,00:00,,,7.700,0.000,7.700,69.900,69.400,62.200,7.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,4/30/1985,00:00,,,7.500,0.000,7.500,69.900,69.400,62.400,7.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,10/31/1985,00:00,,,6.800,0.000,6.800,69.900,69.400,63.100,6.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,4/24/1986,00:00,1 - Pumping,,,,,69.900,69.400,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,10/29/1986,00:00,,,5.900,0.000,5.900,69.900,69.400,64.000,5.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,3/16/1987,00:00,,,7.000,0.000,7.000,69.900,69.400,62.900,6.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,10/21/1987,00:00,,,7.400,0.000,7.400,69.900,69.400,62.500,6.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,3/21/1988,00:00,,,7.400,0.000,7.400,69.900,69.400,62.500,6.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376622N1212916W001,,9/26/1988,00:00,,1 - Pumping,5.800,0.000,5.800,69.900,69.400,64.100,5.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,10/27/1983,00:00,,,36.600,0.000,36.600,126.940,126.440,90.340,36.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,3/27/1984,00:00,,,34.500,0.000,34.500,126.940,126.440,92.440,34.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,10/5/1984,00:00,,,34.800,0.000,34.800,126.940,126.440,92.140,34.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,3/27/1985,00:00,,,36.800,0.000,36.800,126.940,126.440,90.140,36.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,10/25/1985,00:00,,,32.200,0.000,32.200,126.940,126.440,94.740,31.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,4/25/1986,00:00,,,31.700,0.000,31.700,126.940,126.440,95.240,31.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,10/28/1986,00:00,,,32.500,0.000,32.500,126.940,126.440,94.440,32.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,3/27/1987,00:00,,,39.700,0.000,39.700,126.940,126.440,87.240,39.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,10/26/1987,00:00,,0 - Caved or deepened,33.200,0.000,33.200,126.940,126.440,93.740,32.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,3/22/1988,00:00,9 - Temporarily inaccessible,,,,,126.940,126.440,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376660N1213883W001,,9/22/1988,00:00,4 - Can't get tape in casing,,,,,126.940,126.440,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,10/24/1983,00:00,,,45.500,0.000,45.500,77.400,76.400,31.900,44.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,3/27/1984,00:00,1 - Pumping,,,,,77.400,76.400,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,10/5/1984,00:00,,,70.900,0.000,70.900,77.400,76.400,6.500,69.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,4/30/1985,00:00,1 - Pumping,,,,,77.400,76.400,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,10/31/1985,00:00,7 - Special/Other,,,,,77.400,76.400,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,4/24/1986,00:00,7 - Special/Other,,,,,77.400,76.400,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376677N1213058W001,,10/28/1986,00:00,0 - Measurement Discontinued,,,,,77.400,76.400,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,10/28/1983,00:00,,,51.600,0.000,51.600,146.050,145.350,94.450,50.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,3/27/1984,00:00,,,53.700,0.000,53.700,146.050,145.350,92.350,53.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,10/5/1984,00:00,,,42.700,0.000,42.700,146.050,145.350,103.350,42.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,3/27/1985,00:00,,,55.900,0.000,55.900,146.050,145.350,90.150,55.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,10/24/1985,00:00,,,53.100,0.000,53.100,146.050,145.350,92.950,52.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,4/25/1986,00:00,,,53.700,0.000,53.700,146.050,145.350,92.350,53.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,10/28/1986,00:00,,,54.300,0.000,54.300,146.050,145.350,91.750,53.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,3/27/1987,00:00,,,59.400,0.000,59.400,146.050,145.350,86.650,58.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,10/26/1987,00:00,,,54.500,0.000,54.500,146.050,145.350,91.550,53.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,3/22/1988,00:00,,,57.200,0.000,57.200,146.050,145.350,88.850,56.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376735N1214069W001,,9/22/1988,00:00,1 - Pumping,,,,,146.050,145.350,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,10/28/1983,00:00,,,251.100,0.000,251.100,216.060,214.460,-35.040,249.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,3/22/1984,00:00,,,258.500,0.000,258.500,216.060,214.460,-42.440,256.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,10/3/1984,00:00,,,243.000,0.000,243.000,216.060,214.460,-26.940,241.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,3/27/1985,00:00,3 - Tape hung up,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,10/24/1985,00:00,3 - Tape hung up,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,4/24/1986,00:00,3 - Tape hung up,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,10/28/1986,00:00,9 - Temporarily inaccessible,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,3/13/1987,00:00,9 - Temporarily inaccessible,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,10/26/1987,00:00,8 - Casing leaking or wet,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,3/22/1988,00:00,9 - Temporarily inaccessible,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376799N1214411W001,,9/28/1988,00:00,7 - Special/Other,,,,,216.060,214.460,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,10/27/1983,00:00,,,11.700,0.000,11.700,83.710,84.510,72.010,12.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,3/23/1984,00:00,,,11.700,0.000,11.700,83.710,84.510,72.010,12.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,10/5/1984,00:00,,,11.500,0.000,11.500,83.710,84.510,72.210,12.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,4/30/1985,00:00,,,11.000,0.000,11.000,83.710,84.510,72.710,11.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,10/25/1985,00:00,,,11.400,0.000,11.400,83.710,84.510,72.310,12.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,4/24/1986,00:00,,,11.500,0.000,11.500,83.710,84.510,72.210,12.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,10/28/1986,00:00,,,11.100,0.000,11.100,83.710,84.510,72.610,11.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,3/25/1987,00:00,,,10.700,0.000,10.700,83.710,84.510,73.010,11.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,10/27/1987,00:00,,,7.000,0.000,7.000,83.710,84.510,76.710,7.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,3/21/1988,00:00,,,7.800,0.000,7.800,83.710,84.510,75.910,8.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376810N1213508W001,,9/23/1988,00:00,,,4.300,0.000,4.300,83.710,84.510,79.410,5.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,10/23/1983,00:00,9 - Temporarily inaccessible,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,3/28/1984,00:00,5 - Unable to locate well,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,10/10/1984,00:00,5 - Unable to locate well,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,5/1/1985,00:00,5 - Unable to locate well,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,10/31/1985,00:00,7 - Special/Other,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,4/24/1986,00:00,7 - Special/Other,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,10/30/1986,00:00,7 - Special/Other,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376871N1213075W001,,3/31/1987,00:00,5 - Unable to locate well,,,,,58.990,58.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,10/27/1983,00:00,3 - Tape hung up,,,,,72.390,71.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,3/23/1984,00:00,,,62.600,0.000,62.600,72.390,71.390,9.790,61.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,10/4/1984,00:00,,0 - Caved or deepened,83.900,0.000,83.900,72.390,71.390,-11.510,82.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,4/30/1985,00:00,,,81.100,0.000,81.100,72.390,71.390,-8.710,80.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,10/31/1985,00:00,,,63.300,0.000,63.300,72.390,71.390,9.090,62.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,4/24/1986,00:00,3 - Tape hung up,,,,,72.390,71.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,10/29/1986,00:00,3 - Tape hung up,,,,,72.390,71.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,3/25/1987,00:00,,,48.000,0.000,48.000,72.390,71.390,24.390,47.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,10/18/1987,00:00,,,66.700,0.000,66.700,72.390,71.390,5.690,65.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,3/22/1988,00:00,,,56.200,0.000,56.200,72.390,71.390,16.190,55.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376896N1213336W001,,9/27/1988,00:00,,,58.400,0.000,58.400,72.390,71.390,13.990,57.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,10/28/1983,00:00,,,108.700,0.000,108.700,180.450,179.450,71.750,107.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,3/22/1984,00:00,,,112.400,0.000,112.400,180.450,179.450,68.050,111.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,10/3/1984,00:00,,,110.900,0.000,110.900,180.450,179.450,69.550,109.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,3/27/1985,00:00,,,113.900,0.000,113.900,180.450,179.450,66.550,112.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,10/24/1985,00:00,,,113.100,0.000,113.100,180.450,179.450,67.350,112.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,4/25/1986,00:00,,,116.100,0.000,116.100,180.450,179.450,64.350,115.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,10/28/1986,00:00,,,112.700,0.000,112.700,180.450,179.450,67.750,111.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,3/13/1987,00:00,,,115.500,0.000,115.500,180.450,179.450,64.950,114.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,10/26/1987,00:00,,,118.700,0.000,118.700,180.450,179.450,61.750,117.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,3/21/1988,00:00,,,116.800,0.000,116.800,180.450,179.450,63.650,115.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376932N1214519W002,,9/22/1988,00:00,,,114.000,0.000,114.000,180.450,179.450,66.450,113.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,10/24/1983,00:00,,,20.900,0.000,20.900,59.690,59.390,38.790,20.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,3/27/1984,00:00,,,18.800,0.000,18.800,59.690,59.390,40.890,18.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,10/4/1984,00:00,,,19.200,0.000,19.200,59.690,59.390,40.490,18.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,5/1/1985,00:00,,,18.700,0.000,18.700,59.690,59.390,40.990,18.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,10/25/1985,00:00,,,20.300,0.000,20.300,59.690,59.390,39.390,20.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,4/24/1986,00:00,1 - Pumping,,,,,59.690,59.390,,,,,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,10/29/1986,00:00,,,21.600,0.000,21.600,59.690,59.390,38.090,21.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,3/25/1987,00:00,,,18.300,0.000,18.300,59.690,59.390,41.390,18.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,10/21/1987,00:00,,,18.300,0.000,18.300,59.690,59.390,41.390,18.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,3/22/1988,00:00,,,18.900,0.000,18.900,59.690,59.390,40.790,18.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376963N1213269W001,,9/27/1988,00:00,,,18.900,0.000,18.900,59.690,59.390,40.790,18.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,10/24/1983,00:00,,,49.600,0.000,49.600,59.690,59.090,10.090,49.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,3/27/1984,00:00,,,43.600,0.000,43.600,59.690,59.090,16.090,43.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,10/4/1984,00:00,,,69.600,0.000,69.600,59.690,59.090,-9.910,69.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,5/1/1985,00:00,,,67.500,0.000,67.500,59.690,59.090,-7.810,66.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,10/25/1985,00:00,,,53.800,0.000,53.800,59.690,59.090,5.890,53.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,4/24/1986,00:00,,,55.900,0.000,55.900,59.690,59.090,3.790,55.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,10/29/1986,00:00,,,55.700,0.000,55.700,59.690,59.090,3.990,55.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,3/25/1987,00:00,,,37.900,0.000,37.900,59.690,59.090,21.790,37.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,10/21/1987,00:00,,,54.800,0.000,54.800,59.690,59.090,4.890,54.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376974N1213258W001,,3/22/1988,00:00,,,45.300,0.000,45.300,59.690,59.090,14.390,44.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,10/12/1983,00:00,,,8.200,0.000,8.200,31.360,28.360,23.160,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,3/9/1984,00:00,,,8.900,0.000,8.900,31.360,28.360,22.460,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,10/17/1984,00:00,,,9.600,0.000,9.600,31.360,28.360,21.760,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,3/14/1985,00:00,,4 - Pumped recently,12.300,0.000,12.300,31.360,28.360,19.060,9.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,10/2/1985,00:00,,,9.000,0.000,9.000,31.360,28.360,22.360,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,3/27/1986,00:00,,,9.100,0.000,9.100,31.360,28.360,22.260,6.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,10/10/1986,00:00,,,9.000,0.000,9.000,31.360,28.360,22.360,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,3/10/1987,00:00,,,12.300,0.000,12.300,31.360,28.360,19.060,9.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,10/7/1987,00:00,,,9.600,0.000,9.600,31.360,28.360,21.760,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,3/8/1988,00:00,,,12.800,0.000,12.800,31.360,28.360,18.560,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
376992N1212403W001,,10/5/1988,00:00,,,8.200,0.000,8.200,31.360,28.360,23.160,5.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
377058N1212998W001,03S06E03F002,10/12/1983,00:00,,,10.000,0.000,10.000,33.880,31.380,23.880,7.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
