CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Solano_06.21.1983-12.31.1992
385100N1219404W001,,10/20/1988,00:00,,6 - Other,36.300,0.000,36.300,119.090,118.590,82.790,35.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385100N1219404W001,,3/29/1989,00:00,,,34.300,0.000,34.300,119.090,118.590,84.790,33.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385100N1219404W001,,10/26/1989,00:00,,6 - Other,40.300,0.000,40.300,119.090,118.590,78.790,39.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385100N1219404W001,,3/19/1991,00:00,9 - Temporarily inaccessible,,,,,119.090,118.590,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385100N1219404W001,,10/9/1991,00:00,3 - Tape hung up,,,,,119.090,118.590,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385100N1219404W001,,4/1/1992,00:00,0 - Measurement Discontinued,,,,,119.090,118.590,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/15/1990,00:00,7 - Special/Other,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/15/1990,00:00,1 - Pumping,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/19/1983,00:00,,,19.300,0.000,19.300,83.560,82.560,64.260,18.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/21/1984,00:00,1 - Pumping,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/18/1984,00:00,,,22.100,0.000,22.100,83.560,82.560,61.460,21.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/15/1985,00:00,,,21.800,0.000,21.800,83.560,82.560,61.760,20.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/18/1985,00:00,,,26.900,0.000,26.900,83.560,82.560,56.660,25.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/20/1986,00:00,,,18.300,0.000,18.300,83.560,82.560,65.260,17.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/22/1986,00:00,,,20.600,0.000,20.600,83.560,82.560,62.960,19.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,4/8/1987,00:00,,,25.500,0.000,25.500,83.560,82.560,58.060,24.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/29/1987,00:00,,,25.700,0.000,25.700,83.560,82.560,57.860,24.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/11/1988,00:00,1 - Pumping,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/14/1988,00:00,,,27.200,0.000,27.200,83.560,82.560,56.360,26.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/28/1989,00:00,,8 - Oil or foreign substance in casing,25.700,0.000,25.700,83.560,82.560,57.860,24.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/13/1989,00:00,9 - Temporarily inaccessible,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,1/17/1991,00:00,,8 - Oil or foreign substance in casing,35.600,0.000,35.600,83.560,82.560,47.960,34.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,2/14/1991,00:00,,8 - Oil or foreign substance in casing,34.700,0.000,34.700,83.560,82.560,48.860,33.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,3/19/1991,00:00,9 - Temporarily inaccessible,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,4/26/1991,00:00,,,33.500,0.000,33.500,83.560,82.560,50.060,32.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,5/30/1991,00:00,,8 - Oil or foreign substance in casing,39.200,0.000,39.200,83.560,82.560,44.360,38.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,6/20/1991,00:00,7 - Special/Other,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,7/18/1991,00:00,1 - Pumping,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,8/27/1991,00:00,1 - Pumping,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,9/20/1991,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/10/1991,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,11/19/1991,00:00,8 - Casing leaking or wet,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,12/17/1991,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,2/24/1992,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,4/6/1992,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,5/4/1992,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385133N1218458W001,,10/14/1992,00:00,3 - Tape hung up,,,,,83.560,82.560,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/15/1990,00:00,7 - Special/Other,,,,,54.550,54.050,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/16/1990,00:00,,,60.300,0.000,60.300,54.550,54.050,-5.750,59.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/18/1983,00:00,,,31.500,0.000,31.500,54.550,54.050,23.050,31.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/20/1984,00:00,,,20.400,0.000,20.400,54.550,54.050,34.150,19.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/17/1984,00:00,,,40.900,0.000,40.900,54.550,54.050,13.650,40.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/12/1985,00:00,,,30.600,0.000,30.600,54.550,54.050,23.950,30.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/16/1985,00:00,,,47.800,0.000,47.800,54.550,54.050,6.750,47.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/20/1986,00:00,,,19.900,0.000,19.900,54.550,54.050,34.650,19.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/15/1986,00:00,,,37.800,0.000,37.800,54.550,54.050,16.750,37.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/19/1987,00:00,7 - Special/Other,,,,,54.550,54.050,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/19/1987,00:00,,,43.400,0.000,43.400,54.550,54.050,11.150,42.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/10/1988,00:00,,,33.600,0.000,33.600,54.550,54.050,20.950,33.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/26/1988,00:00,,,46.600,0.000,46.600,54.550,54.050,7.950,46.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/27/1989,00:00,,,35.800,0.000,35.800,54.550,54.050,18.750,35.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/26/1989,00:00,,,48.300,0.000,48.300,54.550,54.050,6.250,47.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,3/13/1991,00:00,9 - Temporarily inaccessible,,,,,54.550,54.050,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/7/1991,00:00,9 - Temporarily inaccessible,,,,,54.550,54.050,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,4/7/1992,00:00,,,42.100,0.000,42.100,54.550,54.050,12.450,41.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385140N1217452W001,08N02E27C002M,10/14/1992,00:00,,,59.800,0.000,59.800,54.550,54.050,-5.250,59.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/15/1990,00:00,7 - Special/Other,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/12/1990,00:00,,,57.100,0.000,57.100,117.080,116.580,59.980,56.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/18/1983,00:00,,,32.200,0.000,32.200,117.080,116.580,84.880,31.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/22/1984,00:00,,,29.400,0.000,29.400,117.080,116.580,87.680,28.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/16/1984,00:00,,3 - Casing leaking or wet,36.500,0.000,36.500,117.080,116.580,80.580,36.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/15/1985,00:00,,,34.500,0.000,34.500,117.080,116.580,82.580,34.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/16/1985,00:00,,,40.200,0.000,40.200,117.080,116.580,76.880,39.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/22/1986,00:00,,,29.800,0.000,29.800,117.080,116.580,87.280,29.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/21/1986,00:00,,,42.000,0.000,42.000,117.080,116.580,75.080,41.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,4/8/1987,00:00,,,35.000,0.000,35.000,117.080,116.580,82.080,34.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,11/2/1987,00:00,,,39.900,0.000,39.900,117.080,116.580,77.180,39.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/11/1988,00:00,,,37.300,0.000,37.300,117.080,116.580,79.780,36.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/20/1988,00:00,,,43.800,0.000,43.800,117.080,116.580,73.280,43.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/29/1989,00:00,,,47.300,0.000,47.300,117.080,116.580,69.780,46.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/26/1989,00:00,,,42.900,0.000,42.900,117.080,116.580,74.180,42.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,1/17/1991,00:00,,,62.800,0.000,62.800,117.080,116.580,54.280,62.300,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,2/14/1991,00:00,,,64.900,0.000,64.900,117.080,116.580,52.180,64.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,3/19/1991,00:00,,,59.300,0.000,59.300,117.080,116.580,57.780,58.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,4/26/1991,00:00,1 - Pumping,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,5/30/1991,00:00,1 - Pumping,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,6/20/1991,00:00,,,82.900,0.000,82.900,117.080,116.580,34.180,82.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,7/18/1991,00:00,9 - Temporarily inaccessible,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,8/27/1991,00:00,,,88.500,0.000,88.500,117.080,116.580,28.580,88.000,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,9/20/1991,00:00,9 - Temporarily inaccessible,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/9/1991,00:00,,,57.200,0.000,57.200,117.080,116.580,59.880,56.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,11/19/1991,00:00,3 - Tape hung up,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,12/17/1991,00:00,,,52.100,0.000,52.100,117.080,116.580,64.980,51.600,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,2/24/1992,00:00,,,45.700,0.000,45.700,117.080,116.580,71.380,45.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,4/1/1992,00:00,,,51.600,0.000,51.600,117.080,116.580,65.480,51.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,5/4/1992,00:00,,,81.400,0.000,81.400,117.080,116.580,35.680,80.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,6/2/1992,00:00,1 - Pumping,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,6/22/1992,00:00,1 - Pumping,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,7/23/1992,00:00,D - Dry well,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,8/25/1992,00:00,1 - Pumping,,,,,117.080,116.580,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,9/28/1992,00:00,,3 - Casing leaking or wet,60.000,0.000,60.000,117.080,116.580,57.080,59.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,10/15/1992,00:00,,,57.400,0.000,57.400,117.080,116.580,59.680,56.900,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385161N1219202W001,08N01W25A002M,12/17/1992,00:00,,,48.900,0.000,48.900,117.080,116.580,68.180,48.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,12/23/1989,00:00,9 - Temporarily inaccessible,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,1/18/1990,00:00,9 - Temporarily inaccessible,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,2/10/1990,00:00,9 - Temporarily inaccessible,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,3/2/1990,00:00,9 - Temporarily inaccessible,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,4/7/1990,00:00,,,51.400,0.000,51.400,41.040,40.040,-10.360,50.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,3/15/1990,00:00,7 - Special/Other,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,5/12/1990,00:00,,,54.500,0.000,54.500,41.040,40.040,-13.460,53.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,6/6/1990,00:00,1 - Pumping,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,7/10/1990,00:00,,,62.100,0.000,62.100,41.040,40.040,-21.060,61.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,8/23/1990,00:00,1 - Pumping,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,9/22/1990,00:00,,,54.800,0.000,54.800,41.040,40.040,-13.760,53.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,10/21/1990,00:00,4 - Can't get tape in casing,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,10/16/1990,00:00,,,52.800,0.000,52.800,41.040,40.040,-11.760,51.800,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,7/4/1983,00:00,1 - Pumping,,,,,41.040,40.040,,,,,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,8/3/1983,00:00,,,33.400,0.000,33.400,41.040,40.040,7.640,32.400,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,9/4/1983,00:00,,,34.700,0.000,34.700,41.040,40.040,6.340,33.700,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,10/6/1983,00:00,,,25.200,0.000,25.200,41.040,40.040,15.840,24.200,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,10/18/1983,00:00,,,25.500,0.000,25.500,41.040,40.040,15.540,24.500,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
385185N1217135W001,08N02E24N001M,11/3/1983,00:00,,,25.100,0.000,25.100,41.040,40.040,15.940,24.100,UNK - Unknown,Unknown,Bureau of Reclamation,Voluntary,,Solano_06.21.1983-12.31.1992
