CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanBenito_06.21.1983-06.21.2013
369198N1214492W001,12-5-5G1,7/18/2012,10:45,,,46.580,0.000,46.580,175.000,174.500,128.420,46.080,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369198N1214492W001,12-5-5G1,10/4/2012,14:21,,,48.390,0.000,48.390,175.000,174.500,126.610,47.890,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369198N1214492W001,12-5-5G1,1/8/2013,12:56,,,44.230,0.000,44.230,175.000,174.500,130.770,43.730,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369198N1214492W001,12-5-5G1,5/1/2013,10:03,,,47.320,0.000,47.320,175.000,174.500,127.680,46.820,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,10/5/2011,09:15,,,85.830,0.000,85.830,172.000,171.500,86.170,85.330,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,1/4/2012,11:23,,,75.190,0.000,75.190,175.000,174.500,99.810,74.690,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,4/17/2012,10:36,,,76.180,0.000,76.180,175.000,174.500,98.820,75.680,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,7/18/2012,10:57,,,74.230,0.000,74.230,175.000,174.500,100.770,73.730,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,10/4/2012,14:45,,,75.850,0.000,75.850,175.000,174.500,99.150,75.350,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,1/8/2013,13:07,,,76.580,0.000,76.580,175.000,174.500,98.420,76.080,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369199N1214528W001,12-5-5M1,5/1/2013,10:38,,,78.190,0.000,78.190,175.000,174.500,96.810,77.690,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,10/1/1983,00:00,,,30.000,0.000,30.000,222.850,222.850,192.850,30.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,3/1/1985,00:00,,,37.000,0.000,37.000,222.850,222.850,185.850,37.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,10/1/1985,00:00,,,41.000,0.000,41.000,222.850,222.850,181.850,41.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,3/1/1986,00:00,,,38.000,0.000,38.000,222.850,222.850,184.850,38.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,10/1/1986,00:00,,,38.000,0.000,38.000,222.850,222.850,184.850,38.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,3/1/1987,00:00,,,39.000,0.000,39.000,222.850,222.850,183.850,39.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,10/1/1987,00:00,,,41.000,0.000,41.000,222.850,222.850,181.850,41.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,3/1/1988,00:00,,,53.000,0.000,53.000,222.850,222.850,169.850,53.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,10/1/1988,00:00,,,41.000,0.000,41.000,222.850,222.850,181.850,41.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,3/8/1989,00:00,,,41.000,0.000,41.000,222.850,222.850,181.850,41.000,UNK - Unknown,Unknown,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,10/1/1989,00:00,7 - Special/Other,,,,,222.850,222.850,,,,,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369200N1213724W001,,3/8/1990,00:00,7 - Special/Other,,,,,222.850,222.850,,,,,San Benito County Water District,Voluntary,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,10/6/2011,10:10,,,33.490,0.000,33.490,204.000,204.000,170.510,33.490,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,1/18/2012,10:05,,,30.660,0.000,30.660,215.000,215.000,184.340,30.660,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,4/9/2012,08:27,,,30.420,0.000,30.420,215.000,215.000,184.580,30.420,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,8/2/2012,10:44,,,31.480,0.000,31.480,215.000,215.000,183.520,31.480,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,10/5/2012,13:38,,,33.130,0.000,33.130,215.000,215.000,181.870,33.130,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,1/4/2013,08:12,,,30.450,0.000,30.450,215.000,215.000,184.550,30.450,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369217N1213693W001,2250,4/25/2013,09:36,,,33.250,0.000,33.250,215.000,215.000,181.750,33.250,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,10/6/2011,09:47,,,19.540,0.000,19.540,206.000,206.000,186.460,19.540,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,1/18/2012,09:53,,,20.000,0.000,20.000,202.000,202.000,182.000,20.000,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,4/9/2012,08:17,,,19.470,0.000,19.470,202.000,202.000,182.530,19.470,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,8/2/2012,10:35,,,20.870,0.000,20.870,202.000,202.000,181.130,20.870,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,10/5/2012,13:12,,,21.450,0.000,21.450,202.000,202.000,180.550,21.450,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,1/4/2013,08:05,,,21.040,0.000,21.040,202.000,202.000,180.960,21.040,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369220N1213825W001,1066,4/25/2013,09:12,,,23.680,0.000,23.680,202.000,202.000,178.320,23.680,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,10/19/2011,09:35,F - Flowing artesian well,,,,,185.000,184.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,1/24/2012,12:29,F - Flowing artesian well,,,,,182.000,181.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,4/23/2012,13:38,F - Flowing artesian well,,,,,182.000,181.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,7/10/2012,15:05,F - Flowing artesian well,,,,,182.000,181.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,10/9/2012,15:27,F - Flowing artesian well,,,,,182.000,181.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,1/3/2013,00:00,F - Flowing artesian well,,,,,182.000,181.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369247N1213896W001,2021,5/3/2013,14:00,F - Flowing artesian well,,,,,182.000,181.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,10/19/2011,10:12,,,26.460,0.000,26.460,200.000,199.000,173.540,25.460,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,1/24/2012,13:36,,,22.410,0.000,22.410,203.000,202.000,180.590,21.410,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,4/24/2012,13:05,,,21.360,0.000,21.360,203.000,202.000,181.640,20.360,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,7/11/2012,10:10,,,23.140,0.000,23.140,203.000,202.000,179.860,22.140,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,10/9/2012,15:05,,,22.980,0.000,22.980,203.000,202.000,180.020,21.980,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,1/3/2013,14:59,,,22.960,0.000,22.960,203.000,202.000,180.040,21.960,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369277N1213890W001,1060,5/3/2013,12:44,,,24.180,0.000,24.180,203.000,202.000,178.820,23.180,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,10/19/2011,11:48,,,43.260,0.000,43.260,220.000,218.000,176.740,41.260,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,1/24/2012,13:30,9 - Temporarily inaccessible,,,,,223.000,221.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,4/24/2012,11:26,,,36.580,0.000,36.580,223.000,221.000,186.420,34.580,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,7/11/2012,09:12,,,35.980,0.000,35.980,223.000,221.000,187.020,33.980,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,10/9/2012,14:36,,,36.020,0.000,36.020,223.000,221.000,186.980,34.020,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,1/3/2013,14:29,,,33.260,0.000,33.260,223.000,221.000,189.740,31.260,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369317N1213812W001,1003,5/3/2013,11:18,,,35.290,0.000,35.290,223.000,221.000,187.710,33.290,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,10/19/2011,08:00,,,54.230,0.000,54.230,279.000,279.000,224.770,54.230,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,1/24/2012,13:29,,,71.240,0.000,71.240,284.000,284.000,212.760,71.240,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,4/24/2012,11:58,,,72.580,0.000,72.580,284.000,284.000,211.420,72.580,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,7/11/2012,08:44,,,77.420,0.000,77.420,284.000,284.000,206.580,77.420,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,10/9/2012,14:47,,,79.430,0.000,79.430,284.000,284.000,204.570,79.430,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,1/3/2013,14:41,,,76.550,0.000,76.550,284.000,284.000,207.450,76.550,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369328N1213648W001,3453,5/3/2013,11:36,,,77.430,0.000,77.430,284.000,284.000,206.570,77.430,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,10/18/2011,08:45,,,28.190,0.000,28.190,207.000,207.000,178.810,28.190,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,1/24/2012,10:15,,,28.430,0.000,28.430,206.000,206.000,177.570,28.430,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,4/23/2012,09:56,,,24.630,0.000,24.630,206.000,206.000,181.370,24.630,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,7/10/2012,08:58,,,27.460,0.000,27.460,206.000,206.000,178.540,27.460,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,10/3/2012,11:02,,,28.460,0.000,28.460,206.000,206.000,177.540,28.460,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,1/3/2013,10:43,,,24.390,0.000,24.390,206.000,206.000,181.610,24.390,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369360N1213877W001,1043,5/2/2013,13:24,,,26.380,0.000,26.380,206.000,206.000,179.620,26.380,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,10/5/2011,08:45,,,64.320,0.000,64.320,155.000,154.500,90.680,63.820,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,1/4/2012,11:06,,,51.110,0.000,51.110,159.000,158.500,107.890,50.610,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,4/17/2012,09:07,,,50.430,0.000,50.430,159.000,158.500,108.570,49.930,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,7/18/2012,10:11,,,51.420,0.000,51.420,159.000,158.500,107.580,50.920,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,10/4/2012,13:25,,,53.130,0.000,53.130,159.000,158.500,105.870,52.630,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,1/8/2013,10:07,,,58.480,0.000,58.480,159.000,158.500,100.520,57.980,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369363N1214637W001,11-5-31F1,5/1/2013,08:59,,,57.320,0.000,57.320,159.000,158.500,101.680,56.820,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,10/18/2011,09:12,,,24.390,0.000,24.390,196.000,195.330,171.610,23.720,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,1/24/2012,11:25,9 - Temporarily inaccessible,,,,,198.000,197.330,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,4/23/2012,10:37,,,22.630,0.000,22.630,198.000,197.330,175.370,21.960,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,7/10/2012,10:13,,,27.410,0.000,27.410,198.000,197.330,170.590,26.740,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,10/10/2012,08:21,,,28.450,0.000,28.450,198.000,197.330,169.550,27.780,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,1/3/2013,11:01,,,26.550,0.000,26.550,198.000,197.330,171.450,25.880,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369368N1213955W001,3024,5/2/2013,14:18,,,28.390,0.000,28.390,198.000,197.330,169.610,27.720,ES - Electric sounder measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,10/19/2011,09:45,F - Flowing artesian well,,,,,165.000,165.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,1/24/2012,09:45,F - Flowing artesian well,,,,,169.000,169.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,4/23/2012,14:36,F - Flowing artesian well,,,,,169.000,169.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,7/10/2012,14:34,F - Flowing artesian well,,,,,169.000,169.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,10/9/2012,13:15,F - Flowing artesian well,,,,,169.000,169.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,1/3/2013,13:30,F - Flowing artesian well,,,,,169.000,169.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369373N1214260W001,11-5-33B1,5/3/2013,10:28,F - Flowing artesian well,,,,,169.000,169.000,,,,,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369385N1213761W001,1012,10/19/2011,10:44,,,28.460,0.000,28.460,199.000,199.000,170.540,28.460,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369385N1213761W001,1012,1/24/2012,12:58,,,29.540,0.000,29.540,223.000,223.000,193.460,29.540,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369385N1213761W001,1012,4/24/2012,10:24,,,30.420,0.000,30.420,223.000,223.000,192.580,30.420,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
369385N1213761W001,1012,7/11/2012,10:28,,,31.340,0.000,31.340,223.000,223.000,191.660,31.340,ST - Steel tape measurement,0.01 Ft,San Benito County Water District,CASGEM,,SanBenito_06.21.1983-06.21.2013
